,Meta,c,a_apc,Cyc_Period,Cyc_Amplitude
5684,0.0,0.5065326633165829,2.24,0.43707721369352637,0.03390228807843998
5685,0.0,0.5125628140703518,2.24,0.43302181952987695,0.033939878710130655
5686,0.0,0.5185929648241205,2.24,0.4292917071506608,0.03397529301177904
5687,0.0,0.5246231155778894,2.24,0.42589535400035317,0.034010309103219005
5688,0.0,0.5306532663316583,2.24,0.42272851904549924,0.03404388348078502
5689,0.0,0.5366834170854271,2.24,0.41984807744768204,0.03407663615047285
5690,0.0,0.542713567839196,2.24,0.41722914272497036,0.034107507195950126
5691,0.0,0.5487437185929648,2.24,0.41485959042374,0.034137614255617454
5692,0.0,0.5547738693467337,2.24,0.4127142132216637,0.03416690950103518
5693,0.0,0.5608040201005025,2.24,0.41080160376444397,0.034194596360245744
5694,0.0,0.5668341708542713,2.24,0.40906820192246585,0.03422092490579509
5695,0.0,0.5728643216080401,2.24,0.4076007632042433,0.034246262916760806
5696,0.0,0.578894472361809,2.24,0.4063194946960573,0.034271987746947175
5697,0.0,0.5849246231155779,2.24,0.4052184795096352,0.034295765735229244
5698,0.0,0.5909547738693467,2.24,0.4043258155545608,0.034318048054742756
5699,0.0,0.5969849246231156,2.24,0.4036242936027161,0.034339535076556404
5700,0.0,0.6030150753768844,2.24,0.4030896594747855,0.03436052078289653
5701,0.0,0.6090452261306533,2.24,0.40277323540507837,0.03438028638061841
5702,0.0,0.615075376884422,2.24,0.4026352906884565,0.03439855601015773
5703,0.0,0.6211055276381909,2.24,0.4026887217222459,0.034416424107084564
5704,0.0,0.6271356783919597,2.24,0.40289314170539514,0.03443336364544569
5705,0.0,0.6331658291457286,2.24,0.4033029067519198,0.034448709565240376
5706,0.0,0.6391959798994975,2.24,0.403901262238346,0.03446346018043167
5707,0.0,0.6452261306532663,2.24,0.40468630555658436,0.034477275993458734
5708,0.0,0.6512562814070352,2.24,0.40563228370770865,0.03448981407349638
5709,0.0,0.657286432160804,2.24,0.40680939176855935,0.0345019429520837
5710,0.0,0.6633165829145728,2.24,0.40818897867857373,0.034512667133811126
5711,0.0,0.6693467336683416,2.24,0.4097678292631617,0.034522317754833276
5712,0.0,0.6753768844221105,2.24,0.41153133127566743,0.034531147207708
5713,0.0,0.6814070351758794,2.24,0.4135260541664785,0.03453864891006542
5714,0.0,0.6874371859296482,2.24,0.4157433406361122,0.03454475052389849
5715,0.0,0.6934673366834171,2.24,0.4181629671545011,0.0345500065045955
5716,0.0,0.6994974874371859,2.24,0.4208544107001746,0.03455535811283933
5717,0.0,0.7055276381909548,2.24,0.42379560220002954,0.03455857474201174
5718,0.0,0.7115577889447235,2.24,0.42700643464172927,0.03456024393737189
5719,0.0,0.7175879396984924,2.24,0.43045830409492325,0.03456185656424737
5720,0.0,0.7236180904522613,2.24,0.43424105668542845,0.03456189288287992
5721,0.0,0.7296482412060301,2.24,0.4383297256235714,0.034560890382431264
5722,0.0,0.735678391959799,2.24,0.4427498768228517,0.03455746162569906
5723,0.0,0.7417085427135678,2.24,0.4475426241244733,0.03455351161211584
5724,0.0,0.7477386934673367,2.24,0.45272570261366507,0.034549100420879664
5725,0.0,0.7537688442211055,2.24,0.4582956634894,0.03454221753492642
5726,0.0,0.7597989949748744,2.24,0.46431378027546266,0.034534262822736084
5727,0.0,0.7658291457286431,2.24,0.47088958434711614,0.03452479210428405
5728,0.0,0.771859296482412,2.24,0.47802576935568997,0.03451397683900281
5729,0.0,0.7778894472361809,2.24,0.48569490670011284,0.034502145350431834
5730,0.0,0.7839195979899497,2.24,0.4941314920094726,0.034487998497191974
5731,0.0,0.7899497487437186,2.24,0.5033426767172293,0.034471915838319545
5732,0.0,0.7959798994974874,2.24,0.5134855900924564,0.0344542197513541
5733,0.0,0.8020100502512563,2.24,0.5247091005149258,0.03443386362046952
5734,0.0,0.808040201005025,2.24,0.5372964874978132,0.03441295558687907
5735,0.0,0.8140703517587939,2.24,0.5515156639999734,0.0343881263137778
5736,0.0,0.8201005025125627,2.24,0.5677642758659616,0.034361594585039956
5737,0.0,0.8261306532663316,2.24,0.5871183582629804,0.03433311467906486
5738,0.0,0.8321608040201005,2.24,0.611283420877407,0.03430064076869993
5739,0.0,0.8381909547738693,2.24,0.6462400994959854,0.03426470834534645
5740,0.0,0.8442211055276382,2.24,0.0,0.0
5741,0.0,0.850251256281407,2.24,0.0,0.0
5742,0.0,0.8562814070351759,2.24,0.0,0.0
5743,0.0,0.8623115577889446,2.24,0.0,0.0
5744,0.0,0.8683417085427135,2.24,0.0,0.0
5745,0.0,0.8743718592964824,2.24,0.0,0.0
5746,0.0,0.8804020100502512,2.24,0.0,0.0
5747,0.0,0.8864321608040201,2.24,0.0,0.0
5748,0.0,0.8924623115577889,2.24,0.0,0.0
5749,0.0,0.8984924623115578,2.24,0.0,0.0
5750,0.0,0.9045226130653266,2.24,0.0,0.0
5751,0.0,0.9105527638190954,2.24,0.0,0.0
5752,0.0,0.9165829145728643,2.24,0.0,0.0
5753,0.0,0.9226130653266331,2.24,0.0,0.0
5754,0.0,0.928643216080402,2.24,0.0,0.0
5755,0.0,0.9346733668341708,2.24,0.0,0.0
5756,0.0,0.9407035175879397,2.24,0.0,0.0
5757,0.0,0.9467336683417085,2.24,0.0,0.0
5758,0.0,0.9527638190954774,2.24,0.0,0.0
5759,0.0,0.9587939698492461,2.24,0.0,0.0
5760,0.0,0.964824120603015,2.24,0.0,0.0
5761,0.0,0.9708542713567839,2.24,0.0,0.0
5762,0.0,0.9768844221105527,2.24,0.0,0.0
5763,0.0,0.9829145728643216,2.24,0.0,0.0
5764,0.0,0.9889447236180904,2.24,0.0,0.0
5765,0.0,0.9949748743718593,2.24,0.0,0.0
5766,0.0,1.0010050251256282,2.24,0.0,0.0
5767,0.0,1.007035175879397,2.24,0.0,0.0
5768,0.0,1.0130653266331657,2.24,0.0,0.0
5769,0.0,1.0190954773869347,2.24,0.0,0.0
5770,0.0,1.0251256281407035,2.24,0.0,0.0
5771,0.0,1.0311557788944723,2.24,0.0,0.0
5772,0.0,1.037185929648241,2.24,0.0,0.0
5773,0.0,1.04321608040201,2.24,0.0,0.0
5774,0.0,1.0492462311557789,2.24,0.0,0.0
5775,0.0,1.0552763819095476,2.24,0.0,0.0
5776,0.0,1.0613065326633166,2.24,0.0,0.0
5777,0.0,1.0673366834170854,2.24,0.0,0.0
5778,0.0,1.0733668341708542,2.24,0.0,0.0
5779,0.0,1.079396984924623,2.24,0.0,0.0
5780,0.0,1.085427135678392,2.24,0.0,0.0
5781,0.0,1.0914572864321608,2.24,0.0,0.0
5782,0.0,1.0974874371859296,2.24,0.0,0.0
5783,0.0,1.1035175879396983,2.24,0.0,0.0
5784,0.0,1.1095477386934673,2.24,0.0,0.0
5785,0.0,1.1155778894472361,2.24,0.0,0.0
5786,0.0,1.121608040201005,2.24,0.0,0.0
5787,0.0,1.127638190954774,2.24,0.0,0.0
5788,0.0,1.1336683417085427,2.24,0.0,0.0
5789,0.0,1.1396984924623115,2.24,0.0,0.0
5790,0.0,1.1457286432160803,2.24,0.0,0.0
5791,0.0,1.1517587939698493,2.24,0.0,0.0
5792,0.0,1.157788944723618,2.24,0.0,0.0
5793,0.0,1.1638190954773868,2.24,0.0,0.0
5794,0.0,1.1698492462311558,2.24,0.0,0.0
5795,0.0,1.1758793969849246,2.24,0.0,0.0
5796,0.0,1.1819095477386934,2.24,0.0,0.0
5797,0.0,1.1879396984924622,2.24,0.0,0.0
5798,0.0,1.1939698492462312,2.24,0.0,0.0
5799,0.0,1.2,2.24,0.0,0.0
5800,0.0,0.0,2.32,0.0,0.0
5801,0.0,0.006030150753768844,2.32,0.0,0.0
5802,0.0,0.012060301507537688,2.32,127.3981602938494,0.7606384711831122
5803,0.0,0.018090452261306532,2.32,85.19351881632377,0.7608235080438637
5804,0.0,0.024120603015075376,2.32,64.11515224286384,0.7609711368079439
5805,0.0,0.03015075376884422,2.32,51.47521502529567,0.7610967787691789
5806,0.0,0.036180904522613064,2.32,43.05156130474461,0.7612075356166937
5807,0.0,0.04221105527638191,2.32,37.03634576502654,0.7613073891078921
5808,0.0,0.04824120603015075,2.32,32.52610914419404,0.761398885498297
5809,0.0,0.054271356783919596,2.32,29.018983355800565,0.7614835326015599
5810,0.0,0.06030150753768844,2.32,26.21400218188427,0.761562680684286
5811,0.0,0.06633165829145729,2.32,23.9196759653047,0.7616370645814827
5812,0.0,0.07236180904522613,2.32,22.008150169535078,0.7617075124978236
5813,0.0,0.07839195979899496,2.32,20.39132843172935,0.7617744258096824
5814,0.0,0.08442211055276382,2.32,19.005963711750827,0.7618383626076968
5815,0.0,0.09045226130653267,2.32,17.805665362567588,0.7618993983688815
5816,0.0,0.0964824120603015,2.32,16.75586158059165,0.7619578188614374
5817,0.0,0.10251256281407034,2.32,15.829948333344532,0.7620140174861796
5818,0.0,0.10854271356783919,2.32,15.00739398723423,0.7620686672614304
5819,0.0,0.11457286432160804,2.32,14.271679521799946,0.7621209713974506
5820,0.0,0.12060301507537688,2.32,13.609969371060178,0.7621715361807961
5821,0.0,0.12663316582914572,2.32,13.011616721414551,0.7622210818743179
5822,0.0,0.13266331658291458,2.32,12.467941811640998,0.7622687716366174
5823,0.0,0.13869346733668342,2.32,11.971941035571348,0.7623148231710253
5824,0.0,0.14472361809045226,2.32,11.51760404930954,0.7623597226486227
5825,0.0,0.1507537688442211,2.32,11.099894218617777,0.7624036106524869
5826,0.0,0.15678391959798993,2.32,10.714668239829436,0.7624462562068377
5827,0.0,0.1628140703517588,2.32,10.358201031913762,0.7624876763449331
5828,0.0,0.16884422110552763,2.32,10.027562444960282,0.7625283471186526
5829,0.0,0.17487437185929647,2.32,9.719949939187766,0.7625675848795848
5830,0.0,0.18090452261306533,2.32,9.43318104882306,0.762605999654807
5831,0.0,0.18693467336683417,2.32,9.165159396740172,0.7626433994726989
5832,0.0,0.192964824120603,2.32,8.914187717311787,0.7626799222525058
5833,0.0,0.19899497487437184,2.32,8.678694465403318,0.7627154481294108
5834,0.0,0.20502512562814068,2.32,8.457320324719074,0.7627501935652783
5835,0.0,0.21105527638190955,2.32,8.24886263253947,0.7627840537258176
5836,0.0,0.21708542713567838,2.32,8.052248477979326,0.7628170687244957
5837,0.0,0.22311557788944722,2.32,7.866504433530589,0.7628492378977332
5838,0.0,0.22914572864321608,2.32,7.690837887750604,0.7628808097531725
5839,0.0,0.23517587939698492,2.32,7.52440365794763,0.7629116369295982
5840,0.0,0.24120603015075376,2.32,7.366525122301715,0.7629415388809998
5841,0.0,0.2472361809045226,2.32,7.216615218623083,0.7629711391063545
5842,0.0,0.25326633165829143,2.32,7.074090739628863,0.7629999744764768
5843,0.0,0.25929648241206027,2.32,6.938431427087776,0.7630282390225622
5844,0.0,0.26532663316582916,2.32,6.8092006394946285,0.7630558438931119
5845,0.0,0.271356783919598,2.32,6.685948090068925,0.7630832008152559
5846,0.0,0.27738693467336684,2.32,6.568275888413336,0.7631097235376383
5847,0.0,0.2834170854271357,2.32,6.455894274924087,0.7631357369516024
5848,0.0,0.2894472361809045,2.32,6.3484232875900215,0.7631610450673483
5849,0.0,0.29547738693467335,2.32,6.245543757348562,0.7631858286372843
5850,0.0,0.3015075376884422,2.32,6.147026555956591,0.7632105916074691
5851,0.0,0.307537688442211,2.32,6.052655352840976,0.763234876836726
5852,0.0,0.31356783919597986,2.32,5.962088227935592,0.763258676294941
5853,0.0,0.31959798994974875,2.32,5.87524477493549,0.7632813578929216
5854,0.0,0.3256281407035176,2.32,5.791815118769279,0.7633044370765356
5855,0.0,0.3316582914572864,2.32,5.711640210524047,0.7633259674016425
5856,0.0,0.33768844221105526,2.32,5.634537333355597,0.7633483927419703
5857,0.0,0.3437185929648241,2.32,5.560443560499416,0.7633696704852886
5858,0.0,0.34974874371859294,2.32,5.489094695030687,0.7633907966097296
5859,0.0,0.3557788944723618,2.32,5.420432932121999,0.7634111285845062
5860,0.0,0.36180904522613067,2.32,5.354313223584597,0.7634310951012604
5861,0.0,0.3678391959798995,2.32,5.29052656026969,0.763451243478587
5862,0.0,0.37386934673366834,2.32,5.229102683398839,0.7634703310821722
5863,0.0,0.3798994974874372,2.32,5.169860260781634,0.7634887702861006
5864,0.0,0.385929648241206,2.32,5.11267957263103,0.7635074080001583
5865,0.0,0.39195979899497485,2.32,5.0575092102763985,0.7635254733214945
5866,0.0,0.3979899497487437,2.32,5.004247812162674,0.7635424231670245
5867,0.0,0.4040201005025125,2.32,4.952871218985189,0.7635599954315837
5868,0.0,0.41005025125628136,2.32,4.903224842227683,0.763577064960272
5869,0.0,0.41608040201005025,2.32,4.855258217549229,0.7635931981535081
5870,0.0,0.4221105527638191,2.32,4.808959446436716,0.7636085241005195
5871,0.0,0.42814070351758793,2.32,4.764207483292509,0.7636238374287289
5872,0.0,0.43417085427135677,2.32,4.720943353540736,0.7636382890537721
5873,0.0,0.4402010050251256,2.32,4.6791442875636875,0.7636537583176388
5874,0.0,0.44623115577889444,2.32,4.638794595378123,0.7636675567680369
5875,0.0,0.4522613065326633,2.32,4.599813433938918,0.7636814620397193
5876,0.0,0.45829145728643217,2.32,4.562241656655662,0.7636948710844403
5877,0.0,0.464321608040201,2.32,4.526009798377267,0.7637074010164847
5878,0.0,0.47035175879396984,2.32,4.491514277706166,0.7637197455904271
5879,0.0,0.4763819095477387,2.32,0.47471280172989694,0.03563066219470101
5880,0.0,0.4824120603015075,2.32,0.4696778119985554,0.03567559232152784
5881,0.0,0.48844221105527635,2.32,0.4644410859609529,0.03571891387385995
5882,0.0,0.4944723618090452,2.32,0.45947948893691404,0.035761039942164397
5883,0.0,0.5005025125628141,2.32,0.4548433646284593,0.03580225895082162
5884,0.0,0.5065326633165829,2.32,0.4504877402556833,0.035840599008841956
5885,0.0,0.5125628140703518,2.32,0.4464993938777848,0.03587905445740841
5886,0.0,0.5185929648241205,2.32,0.44276843818884615,0.035916015148598435
5887,0.0,0.5246231155778894,2.32,0.4393810000301883,0.03595088043403255
5888,0.0,0.5306532663316583,2.32,0.4362519514958798,0.03598568727637008
5889,0.0,0.5366834170854271,2.32,0.4333631020822386,0.03601917053479253
5890,0.0,0.542713567839196,2.32,0.4306960479454123,0.03605146338661003
5891,0.0,0.5487437185929648,2.32,0.4283327193937758,0.03608218740115876
5892,0.0,0.5547738693467337,2.32,0.4261703695505634,0.03611161840921695
5893,0.0,0.5608040201005025,2.32,0.4242382767529085,0.0361405597000658
5894,0.0,0.5668341708542713,2.32,0.42250729946868937,0.03616843724144886
5895,0.0,0.5728643216080401,2.32,0.42100118798160935,0.03619503410345859
5896,0.0,0.578894472361809,2.32,0.41968831018507124,0.0362207589359016
5897,0.0,0.5849246231155779,2.32,0.4185850600763943,0.03624562777404239
5898,0.0,0.5909547738693467,2.32,0.41766000127940295,0.03626927252565659
5899,0.0,0.5969849246231156,2.32,0.41694258792809435,0.03629180976202162
5900,0.0,0.6030150753768844,2.32,0.4164241800952073,0.03631312433844308
5901,0.0,0.6090452261306533,2.32,0.4160832522637028,0.03633418950195744
5902,0.0,0.615075376884422,2.32,0.4159092254218475,0.03635388325359157
5903,0.0,0.6211055276381909,2.32,0.41593774673319217,0.03637224822362273
5904,0.0,0.6271356783919597,2.32,0.4161691701226804,0.0363900747919651
5905,0.0,0.6331658291457286,2.32,0.41654596312066694,0.03640718775169782
5906,0.0,0.6391959798994975,2.32,0.4171491115017538,0.03642278232819618
5907,0.0,0.6452261306532663,2.32,0.41791521019891853,0.03643779762563282
5908,0.0,0.6512562814070352,2.32,0.41886864893990605,0.03645165951552498
5909,0.0,0.657286432160804,2.32,0.42005457169524973,0.036464307808380836
5910,0.0,0.6633165829145728,2.32,0.4213968160296986,0.03647655037460534
5911,0.0,0.6693467336683416,2.32,0.4229421563799516,0.036487317450201506
5912,0.0,0.6753768844221105,2.32,0.424716313566452,0.03649744041796443
5913,0.0,0.6814070351758794,2.32,0.42669969744665615,0.03650579981557944
5914,0.0,0.6874371859296482,2.32,0.4289202775337433,0.03651330583795037
5915,0.0,0.6934673366834171,2.32,0.43136320299620934,0.03651981108378821
5916,0.0,0.6994974874371859,2.32,0.4340387649085944,0.036525472613269494
5917,0.0,0.7055276381909548,2.32,0.4369320676299395,0.03653061645218725
5918,0.0,0.7115577889447235,2.32,0.44014875557273925,0.03653397997145069
5919,0.0,0.7175879396984924,2.32,0.4436028960301126,0.03653629152730953
5920,0.0,0.7236180904522613,2.32,0.4473840748124065,0.03653760789307803
5921,0.0,0.7296482412060301,2.32,0.45140400681430215,0.036538007320667365
5922,0.0,0.735678391959799,2.32,0.45584332195857336,0.03653641711613409
5923,0.0,0.7417085427135678,2.32,0.46057541945068525,0.03653411650326699
5924,0.0,0.7477386934673367,2.32,0.46569704146736157,0.03653065553503709
5925,0.0,0.7537688442211055,2.32,0.4712339624190536,0.03652538672695549
5926,0.0,0.7597989949748744,2.32,0.47721161025827996,0.03651839613710217
5927,0.0,0.7658291457286431,2.32,0.4836616787882839,0.03651091878535123
5928,0.0,0.771859296482412,2.32,0.4907009727290399,0.03650176262479626
5929,0.0,0.7778894472361809,2.32,0.4982717326194859,0.03649113092279849
5930,0.0,0.7839195979899497,2.32,0.5065891642160283,0.03647856745196776
5931,0.0,0.7899497487437186,2.32,0.5155888482465603,0.03646421972127378
5932,0.0,0.7959798994974874,2.32,0.5255017936966313,0.036448315445171464
5933,0.0,0.8020100502512563,2.32,0.5363957800970525,0.03643046903642211
5934,0.0,0.808040201005025,2.32,0.5484521687181836,0.03641064407120448
5935,0.0,0.8140703517587939,2.32,0.5620013408375115,0.03638909499243953
5936,0.0,0.8201005025125627,2.32,0.5774358814104161,0.03636470844595052
5937,0.0,0.8261306532663316,2.32,0.5952919816258166,0.03633753523017891
5938,0.0,0.8321608040201005,2.32,0.61680202836531,0.03630761698913909
5939,0.0,0.8381909547738693,2.32,0.6448785477234473,0.03627277270066287
5940,0.0,0.8442211055276382,2.32,0.6959585491250699,0.03623001257455183
5941,0.0,0.850251256281407,2.32,0.0,0.0
5942,0.0,0.8562814070351759,2.32,0.0,0.0
5943,0.0,0.8623115577889446,2.32,0.0,0.0
5944,0.0,0.8683417085427135,2.32,0.0,0.0
5945,0.0,0.8743718592964824,2.32,0.0,0.0
5946,0.0,0.8804020100502512,2.32,0.0,0.0
5947,0.0,0.8864321608040201,2.32,0.0,0.0
5948,0.0,0.8924623115577889,2.32,0.0,0.0
5949,0.0,0.8984924623115578,2.32,0.0,0.0
5950,0.0,0.9045226130653266,2.32,0.0,0.0
5951,0.0,0.9105527638190954,2.32,0.0,0.0
5952,0.0,0.9165829145728643,2.32,0.0,0.0
5953,0.0,0.9226130653266331,2.32,0.0,0.0
5954,0.0,0.928643216080402,2.32,0.0,0.0
5955,0.0,0.9346733668341708,2.32,0.0,0.0
5956,0.0,0.9407035175879397,2.32,0.0,0.0
5957,0.0,0.9467336683417085,2.32,0.0,0.0
5958,0.0,0.9527638190954774,2.32,0.0,0.0
5959,0.0,0.9587939698492461,2.32,0.0,0.0
5960,0.0,0.964824120603015,2.32,0.0,0.0
5961,0.0,0.9708542713567839,2.32,0.0,0.0
5962,0.0,0.9768844221105527,2.32,0.0,0.0
5963,0.0,0.9829145728643216,2.32,0.0,0.0
5964,0.0,0.9889447236180904,2.32,0.0,0.0
5965,0.0,0.9949748743718593,2.32,0.0,0.0
5966,0.0,1.0010050251256282,2.32,0.0,0.0
5967,0.0,1.007035175879397,2.32,0.0,0.0
5968,0.0,1.0130653266331657,2.32,0.0,0.0
5969,0.0,1.0190954773869347,2.32,0.0,0.0
5970,0.0,1.0251256281407035,2.32,0.0,0.0
5971,0.0,1.0311557788944723,2.32,0.0,0.0
5972,0.0,1.037185929648241,2.32,0.0,0.0
5973,0.0,1.04321608040201,2.32,0.0,0.0
5974,0.0,1.0492462311557789,2.32,0.0,0.0
5975,0.0,1.0552763819095476,2.32,0.0,0.0
5976,0.0,1.0613065326633166,2.32,0.0,0.0
5977,0.0,1.0673366834170854,2.32,0.0,0.0
5978,0.0,1.0733668341708542,2.32,0.0,0.0
5979,0.0,1.079396984924623,2.32,0.0,0.0
5980,0.0,1.085427135678392,2.32,0.0,0.0
5981,0.0,1.0914572864321608,2.32,0.0,0.0
5982,0.0,1.0974874371859296,2.32,0.0,0.0
5983,0.0,1.1035175879396983,2.32,0.0,0.0
5984,0.0,1.1095477386934673,2.32,0.0,0.0
5985,0.0,1.1155778894472361,2.32,0.0,0.0
5986,0.0,1.121608040201005,2.32,0.0,0.0
5987,0.0,1.127638190954774,2.32,0.0,0.0
5988,0.0,1.1336683417085427,2.32,0.0,0.0
5989,0.0,1.1396984924623115,2.32,0.0,0.0
5990,0.0,1.1457286432160803,2.32,0.0,0.0
5991,0.0,1.1517587939698493,2.32,0.0,0.0
5992,0.0,1.157788944723618,2.32,0.0,0.0
5993,0.0,1.1638190954773868,2.32,0.0,0.0
5994,0.0,1.1698492462311558,2.32,0.0,0.0
5995,0.0,1.1758793969849246,2.32,0.0,0.0
5996,0.0,1.1819095477386934,2.32,0.0,0.0
5997,0.0,1.1879396984924622,2.32,0.0,0.0
5998,0.0,1.1939698492462312,2.32,0.0,0.0
5999,0.0,1.2,2.32,0.0,0.0
6000,0.0,0.0,2.4,0.0,0.0
6001,0.0,0.006030150753768844,2.4,0.0,0.0
6002,0.0,0.012060301507537688,2.4,127.50038847502067,0.7612525870491735
6003,0.0,0.018090452261306532,2.4,85.2620977590563,0.7614384763256183
6004,0.0,0.024120603015075376,2.4,64.16672785447551,0.761586939335644
6005,0.0,0.03015075376884422,2.4,51.51657508635307,0.7617135422775254
6006,0.0,0.036180904522613064,2.4,43.08629469725412,0.7618251384651414
6007,0.0,0.04221105527638191,2.4,37.06616005435592,0.7619259321944547
6008,0.0,0.04824120603015075,2.4,32.55231951098371,0.76201848916617
6009,0.0,0.054271356783919596,2.4,29.042419404718018,0.7621041853342956
6010,0.0,0.06030150753768844,2.4,26.235159983683246,0.7621841821767177
6011,0.0,0.06633165829145729,2.4,23.9388757598105,0.762259590758571
6012,0.0,0.07236180904522613,2.4,22.02595890763729,0.7623308555307489
6013,0.0,0.07839195979899496,2.4,20.40780372979822,0.7623990910556584
6014,0.0,0.08442211055276382,2.4,19.02128404558706,0.762463828152856
6015,0.0,0.09045226130653267,2.4,17.820040488210402,0.762525976344409
6016,0.0,0.0964824120603015,2.4,16.76942932700551,0.7625861045556629
6017,0.0,0.10251256281407034,2.4,15.842808367416364,0.7626432862256842
6018,0.0,0.10854271356783919,2.4,15.019502088879353,0.7626992417895919
6019,0.0,0.11457286432160804,2.4,14.283252842277383,0.7627525786383065
6020,0.0,0.12060301507537688,2.4,13.620992874846669,0.7628045879644153
6021,0.0,0.12663316582914572,2.4,13.022054114666915,0.7628555195650322
6022,0.0,0.13266331658291458,2.4,12.478084677524093,0.7629045466484612
6023,0.0,0.13869346733668342,2.4,11.981681149252797,0.7629520177940283
6024,0.0,0.14472361809045226,2.4,11.52693804903452,0.7629980914345618
6025,0.0,0.1507537688442211,2.4,11.108917571173613,0.7630439737817092
6026,0.0,0.15678391959798993,2.4,10.723315157386063,0.7630876992001596
6027,0.0,0.1628140703517588,2.4,10.366619114979134,0.7631309145173091
6028,0.0,0.16884422110552763,2.4,10.035651655905784,0.7631730040380589
6029,0.0,0.17487437185929647,2.4,9.727803131076524,0.7632135667256712
6030,0.0,0.18090452261306533,2.4,9.440856299353936,0.7632543154674429
6031,0.0,0.18693467336683417,2.4,9.17260522819722,0.7632930080114408
6032,0.0,0.192964824120603,2.4,8.921410579140872,0.7633321274103912
6033,0.0,0.19899497487437184,2.4,8.685719391666359,0.7633696196394755
6034,0.0,0.20502512562814068,2.4,8.46422821555051,0.7634064413456191
6035,0.0,0.21105527638190955,2.4,8.255545103946638,0.7634424006691973
6036,0.0,0.21708542713567838,2.4,8.058751990342486,0.7634776372826472
6037,0.0,0.22311557788944722,2.4,7.872907485586873,0.7635119011984419
6038,0.0,0.22914572864321608,2.4,7.697075082479942,0.7635457625501402
6039,0.0,0.23517587939698492,2.4,7.530470664265675,0.7635788622093864
6040,0.0,0.24120603015075376,2.4,7.372485446240393,0.7636111163226639
6041,0.0,0.2472361809045226,2.4,7.222450117533045,0.7636427523367603
6042,0.0,0.25326633165829143,2.4,7.0797982110592965,0.763673859603261
6043,0.0,0.25929648241206027,2.4,6.944043684589385,0.7637041296327575
6044,0.0,0.26532663316582916,2.4,6.814696117016712,0.7637337921888432
6045,0.0,0.271356783919598,2.4,6.691334378163047,0.7637630265591812
6046,0.0,0.27738693467336684,2.4,6.573598789279714,0.7637916200521779
6047,0.0,0.2834170854271357,2.4,6.461090619193034,0.7638195985205971
6048,0.0,0.2894472361809045,2.4,6.353497844963389,0.7638472125015046
6049,0.0,0.29547738693467335,2.4,6.250554813142873,0.7638739868128951
6050,0.0,0.3015075376884422,2.4,6.151962600169888,0.7639002910185112
6051,0.0,0.307537688442211,2.4,6.057511952748694,0.7639262984610009
6052,0.0,0.31356783919597986,2.4,5.966859816723528,0.7639521499517785
6053,0.0,0.31959798994974875,2.4,5.879880657711864,0.7639771342407029
6054,0.0,0.3256281407035176,2.4,5.796376312469032,0.764001477996283
6055,0.0,0.3316582914572864,2.4,5.71616059286052,0.7640257285390231
6056,0.0,0.33768844221105526,2.4,5.638994466403176,0.7640492638053835
6057,0.0,0.3437185929648241,2.4,5.564802214640697,0.7640722273793106
6058,0.0,0.34974874371859294,2.4,5.4933998007503995,0.764094467131764
6059,0.0,0.3557788944723618,2.4,5.424647485175395,0.764117702154975
6060,0.0,0.36180904522613067,2.4,5.358437750169582,0.7641393174053435
6061,0.0,0.3678391959798995,2.4,5.294579615278445,0.7641608857297222
6062,0.0,0.37386934673366834,2.4,5.233109148403992,0.7641818112193342
6063,0.0,0.3798994974874372,2.4,5.173759050041387,0.7642025471270683
6064,0.0,0.385929648241206,2.4,5.116520023014186,0.7642221210338125
6065,0.0,0.39195979899497485,2.4,5.061266434648761,0.7642424791659675
6066,0.0,0.3979899497487437,2.4,5.007973247623937,0.764261508555626
6067,0.0,0.4040201005025125,2.4,4.95644806980764,0.7642803151011291
6068,0.0,0.41005025125628136,2.4,4.906724445096908,0.7642987616329312
6069,0.0,0.41608040201005025,2.4,4.8586566620498,0.7643170688142499
6070,0.0,0.4221105527638191,2.4,4.812228938411453,0.7643346336575271
6071,0.0,0.42814070351758793,2.4,4.767358431298696,0.764351238393337
6072,0.0,0.43417085427135677,2.4,4.723958311442585,0.7643681589612994
6073,0.0,0.4402010050251256,2.4,4.682007568916996,0.7643848759830835
6074,0.0,0.44623115577889444,2.4,4.64147642853645,0.7644004674134516
6075,0.0,0.4522613065326633,2.4,4.602261195313559,0.7644155957570675
6076,0.0,0.45829145728643217,2.4,4.5643193252472205,0.7644305448748558
6077,0.0,0.464321608040201,2.4,4.527614984215012,0.7644459290083111
6078,0.0,0.47035175879396984,2.4,4.492146990418993,0.764460036283855
6079,0.0,0.4763819095477387,2.4,4.457823254793485,0.764473160383656
6080,0.0,0.4824120603015075,2.4,4.424629846234119,0.7644864648381866
6081,0.0,0.48844221105527635,2.4,4.392580897983256,0.764499352666423
6082,0.0,0.4944723618090452,2.4,4.361606968452179,0.7645116744238067
6083,0.0,0.5005025125628141,2.4,4.331662008095503,0.7645234009002354
6084,0.0,0.5065326633165829,2.4,4.30277497791735,0.7645349126940595
6085,0.0,0.5125628140703518,2.4,4.274970330542615,0.7645458135199206
6086,0.0,0.5185929648241205,2.4,4.248393770300666,0.7645560019892796
6087,0.0,0.5246231155778894,2.4,0.45012822113971573,0.03786716336246143
6088,0.0,0.5306532663316583,2.4,0.4485302326808771,0.037901834386619704
6089,0.0,0.5366834170854271,2.4,0.44600159567697517,0.037936534743541084
