,Meta,dsyn,acdk,Period,G1,SG2,M,E2F Amplitude,APC Amplitude
1792,0.0,0.19864864864864867,13.205128205128204,1016.0248994124095,599.9780563858585,382.7692098816515,23.365801056923374,0.9840671517504146,0.9557663977128472
1793,0.0,0.19864864864864867,13.46153846153846,1020.6919094182504,603.7010247347525,383.9372498333141,23.372076546359494,0.9841289788354328,0.9556318763776681
1794,0.0,0.19864864864864867,13.717948717948717,1024.7683935842902,609.1985230154078,384.8972574635254,23.29052762412175,0.984177374581424,0.9555232318930749
1795,0.0,0.19864864864864867,13.974358974358974,1028.3579361714674,615.0042549338232,385.68800218945216,18.132334341778915,0.9842891485244589,0.9554342063487838
1796,0.0,0.19864864864864867,14.23076923076923,1031.5394563853506,614.8070744401357,386.3384073075913,22.23909563248162,0.984322692855305,0.9553600881201756
1797,0.0,0.19864864864864867,14.487179487179485,1034.3769278454529,613.9614343691455,386.87304050864986,23.553934561403366,0.9843522538866055,0.9552972702215131
1798,0.0,0.19864864864864867,14.743589743589743,1036.9199775355228,621.4314769298853,387.3101914431754,18.165798026027005,0.9843742570280463,0.9552421698860404
1799,0.0,0.19864864864864867,15.0,1039.2090818942934,621.6730381228545,387.6664934239707,21.003310703471016,0.984393934448098,0.9551950614394642
1800,0.0,0.20202702702702702,5.0,1103.0438971385693,387.9718710288853,588.3361151425634,126.73138692112843,0.9969788281689386,0.9999933691717942
1801,0.0,0.20202702702702702,5.256410256410256,1172.4559628954312,406.914153933486,630.241423455961,135.29435373138585,0.99818396815176,0.9999945300286267
1802,0.0,0.20202702702702702,5.512820512820513,1240.986530451245,425.08347993886764,671.9888200506703,143.90831585004707,0.9989785932894232,0.9999954578967991
1803,0.0,0.20202702702702702,5.769230769230769,1308.6210946931797,442.46912215700104,713.5685095185618,152.5773924604091,0.9994262449052709,0.9999962071389408
1804,0.0,0.20202702702702702,6.0256410256410255,1375.3585647592445,459.07172916972104,754.9750693842307,161.30689925838124,0.9996804527072796,0.9999968192541365
1805,0.0,0.20202702702702702,6.282051282051282,1441.2087891705205,474.89073458082567,796.2094572545666,170.10345088050963,0.9998237628481219,0.9999973184769094
1806,0.0,0.20202702702702702,6.538461538461538,1506.1885054856848,489.9363923863575,837.2763960694647,178.96974128889906,0.9998970806594313,0.9999977309420807
1807,0.0,0.20202702702702702,6.794871794871795,1570.321710020964,504.22349798068626,878.1782173964584,187.91187042976253,0.9999380518537236,0.9999980735883187
1808,0.0,0.20202702702702702,7.051282051282051,1633.6371596736453,517.7732228417944,918.923816182958,196.93038685960437,0.999960156342154,0.9999983579634151
1809,0.0,0.20202702702702702,7.3076923076923075,1696.1665891554248,530.6810204823205,959.5185794500103,205.9275477036863,0.9999731618636069,0.999998595713956
1810,0.0,0.20202702702702702,7.564102564102564,1757.9448366008173,543.4798242541019,999.9683880720859,214.27973488867974,0.9999809635508855,0.9999987950323144
1811,0.0,0.20202702702702702,7.82051282051282,1819.0091387216357,556.0295502463296,1040.2864705345673,221.86033608032176,0.9999859106920151,0.9999989628857214
1812,0.0,0.20202702702702702,8.076923076923077,1879.3980378678552,568.4395433606696,1080.476623898826,228.6959673225956,0.9999891937463529,0.9999991052127299
1813,0.0,0.20202702702702702,8.333333333333332,1939.1507712546272,581.4466584358397,1120.5461045307802,234.65125639776124,0.9999915620130824,0.9999992268276375
1814,0.0,0.20202702702702702,8.58974358974359,1998.3076980745218,594.9836936837742,1160.506901661569,239.85838312119176,0.9999932187802035,0.9999993304677525
1815,0.0,0.20202702702702702,8.846153846153847,2056.9095536281366,606.4498053709985,1200.3653049823624,245.56569078304892,0.9999944626865592,0.9999994184944998
1816,0.0,0.20202702702702702,9.102564102564102,2114.997602726209,619.0371597751946,1240.1272127893044,250.82930743988618,0.9999954222534136,0.9999994936811256
1817,0.0,0.20202702702702702,9.358974358974358,2172.601317451004,629.924573113216,1279.8010220345532,253.36379505040395,0.9999962306697059,0.999999558402396
1818,0.0,0.20202702702702702,9.615384615384615,2229.796375145518,644.1097951631982,1319.3940556593661,258.7564247836965,0.9999968272325876,0.999999614431724
1819,0.0,0.20202702702702702,9.871794871794872,2286.589746192156,653.6548397056322,1358.9130045780548,263.8733421173399,0.9999973104718756,0.9999996625782561
1820,0.0,0.20202702702702702,10.128205128205128,2343.0337190867567,667.899218575154,1398.3628210720863,267.0724274378167,0.9999977059453604,0.9999997042063389
1821,0.0,0.20202702702702702,10.384615384615383,2399.1678256849127,682.435007193008,1437.7462301050455,268.98540993049073,0.9999980323255842,0.9999997401700677
1822,0.0,0.20202702702702702,10.64102564102564,2455.0122370079152,690.9225541537517,1477.0570999327201,277.37967510601084,0.9999983329206358,0.9999997714567243
1823,0.0,0.20202702702702702,10.897435897435898,2507.7610372676577,702.2534248311413,1514.6142507327922,280.97277847818805,0.9999985466126143,0.9999997983320791
1824,0.0,0.20202702702702702,11.153846153846153,2555.3096443645013,713.9284311727688,1549.0205381045962,282.8115568000012,0.9999987138202552,0.9999998219599486
1825,0.0,0.20202702702702702,11.410256410256409,2600.1453804768153,718.3935920236072,1581.5039725316656,291.9308403134455,0.9999988507568991,0.9999998429132058
1826,0.0,0.20202702702702702,11.666666666666666,2643.387406012832,727.9000759543051,1612.6125147491666,293.3943960614706,0.9999989656618552,0.9999998610668586
1827,0.0,0.20202702702702702,11.923076923076923,2685.5983833663377,738.9882136592751,1642.6410344825636,294.3245978561172,0.9999990636005529,0.9999998767309218
1828,0.0,0.20202702702702702,12.179487179487179,2728.8737204063927,743.2973966858126,1672.1898646751142,303.2710343668987,0.9999991491789396,0.9999998907502676
1829,0.0,0.20202702702702702,12.435897435897434,981.8993130395038,578.0093882990323,375.9993791325596,18.325948520950988,0.9842413209653424,0.9560859005382651
1830,0.0,0.20202702702702702,12.692307692307692,989.2963851940167,582.6565269741141,378.17717857708885,18.48105558005227,0.9843738479002094,0.9557651973644617
1831,0.0,0.20202702702702702,12.948717948717949,995.5174537442672,587.2560016846583,379.9292502238841,18.33203694756594,0.9844744390032294,0.9556873454415655
1832,0.0,0.20202702702702702,13.205128205128204,1000.8374996845068,590.9215259595221,381.3567678422078,18.56626236293323,0.9845555410631718,0.9555185278139714
1833,0.0,0.20202702702702702,13.46153846153846,1005.4425157459827,595.7521147418911,382.5253760367741,18.381199516548804,0.9846162540869173,0.9553872750478217
1834,0.0,0.20202702702702702,13.717948717948717,1009.4672128750735,597.5477700878164,383.48605191563547,18.433103782565013,0.98467011229283,0.9552813978843417
1835,0.0,0.20202702702702702,13.974358974358974,1013.0126426811548,600.178071467878,384.27869004934473,18.563756273702893,0.9847125230764332,0.9551935531342794
1836,0.0,0.20202702702702702,14.23076923076923,1016.1570465665263,603.0396107194083,384.9321340917595,18.32891148593353,0.9847485495433236,0.9551203383676924
1837,0.0,0.20202702702702702,14.487179487179485,1018.9610979981608,604.8989779988187,385.4700709546687,18.608647313823894,0.984778358501197,0.9550587058366591
1838,0.0,0.20202702702702702,14.743589743589743,1021.4747881817898,607.214668608658,385.9098880070087,18.438291378932263,0.9848022213728042,0.9550053184358671
1839,0.0,0.20202702702702702,15.0,1023.7382168172862,608.9630164116497,386.2690214246886,18.516737464100515,0.984889577229612,0.9549591332082943
1840,0.0,0.20540540540540542,5.0,1090.0335071096051,376.2568179042519,586.7420525128437,127.0289565414896,0.9519198832375122,0.9999933679991307
1841,0.0,0.20540540540540542,5.256410256410256,1159.0512023673173,394.8217515429824,628.6220628974597,135.60245007963658,0.9980693172340984,0.9999945279487313
1842,0.0,0.20540540540540542,5.512820512820513,1227.2258490783279,412.64213809449666,670.3516734045315,144.22576145302992,0.9988777801426656,0.9999954576845999
1843,0.0,0.20540540540540542,5.769230769230769,1294.5398440052395,429.7093553625691,711.9214545126506,152.90366152907336,0.99936853632719,0.9999962086812131
1844,0.0,0.20540540540540542,6.0256410256410255,1360.9895026469299,446.0170480061779,753.3249059352893,161.64203183288373,0.9996501843141867,0.9999968196604088
1845,0.0,0.20540540540540542,6.282051282051282,1426.5808903948155,461.56747474023814,794.5619614357765,170.44578438495228,0.9998100510095741,0.9999973181534095
1846,0.0,0.20540540540540542,6.538461538461538,1491.3289699138377,476.3680014895999,835.6366676060688,179.3186369517207,0.9998913635755002,0.9999977308339014
1847,0.0,0.20540540540540542,6.794871794871795,1555.2550462335466,490.4282284907422,876.551963306023,188.26797829937732,0.9999365264035817,0.9999980732151105
1848,0.0,0.20540540540540542,7.051282051282051,1618.3854763875806,503.7701815296268,917.3146330661907,197.2899560465121,0.999960392303839,0.9999983577106423
1849,0.0,0.20540540540540542,7.3076923076923075,1680.7503321833601,516.4897828652429,957.9282865900404,206.2948579893564,0.9999742026727894,0.9999985958539356
1850,0.0,0.20540540540540542,7.564102564102564,1742.3829191995947,529.0922656678504,998.4024439993627,214.73823906660618,0.9999822143947238,0.9999987944100994
1851,0.0,0.20540540540540542,7.82051282051282,1803.318358544711,541.6597550806018,1038.7455283273666,222.33929391646234,0.9999871802289645,0.9999989636468388
1852,0.0,0.20540540540540542,8.076923076923077,1863.5936567114732,554.1330317646461,1078.9631752541181,228.83442464404516,0.9999903725345776,0.9999991060055167
1853,0.0,0.20540540540540542,8.333333333333332,1923.2469609538593,566.1268729529229,1119.0636211283172,235.67532774486244,0.9999925967602944,0.9999992272497233
1854,0.0,0.20540540540540542,8.58974358974359,1982.3173284781383,579.3040526421255,1159.0561439276817,241.59169447163913,0.9999941245482513,0.9999993305226386
1855,0.0,0.20540540540540542,8.846153846153847,2040.8443598502909,590.0157518482438,1198.9467680304278,247.75978490895068,0.9999952474418407,0.9999994185584468
1856,0.0,0.20540540540540542,9.102564102564102,2098.8680560030434,603.3643272268514,1238.7456377159433,250.53539127235126,0.9999960992684984,0.9999994935925736
1857,0.0,0.20540540540540542,9.358974358974358,2156.428871728207,615.1169138288751,1278.4552403510606,254.97826592591286,0.9999968057505819,0.999999558364258
1858,0.0,0.20540540540540542,9.615384615384615,2213.5667880398114,629.8133443355855,1318.0849520197044,256.5645997487927,0.9999973236356046,0.9999996144944732
1859,0.0,0.20540540540540542,9.871794871794872,2270.3223609755755,642.268315207566,1357.6420264297012,262.7348302340131,0.9999977398645584,0.9999996626493448
1860,0.0,0.20540540540540542,10.128205128205128,2326.7362453216065,648.2785627314188,1397.1302698722848,271.16028351634395,0.9999980784095579,0.9999997042357869
1861,0.0,0.20540540540540542,10.384615384615383,2382.8469771444948,665.2151755528248,1436.554505709767,271.06378885131926,0.9999983564310735,0.9999997400887914
1862,0.0,0.20540540540540542,10.64102564102564,2438.673859986843,678.0141912100653,1475.9054689995028,274.80127430067296,0.9999986110726217,0.9999997715173787
1863,0.0,0.20540540540540542,10.897435897435898,2491.410330214377,685.5552125956692,1513.5004974242584,282.2336589483293,0.9999987917227177,0.9999997981640545
1864,0.0,0.20540540540540542,11.153846153846153,2538.9495250383907,697.2583534718951,1547.9323687988363,284.2794441707374,0.999998932649096,0.9999998218809426
1865,0.0,0.20540540540540542,11.410256410256409,2583.777913243309,705.9827541972468,1580.4442104069922,287.41099338928325,0.9999990477980676,0.9999998428342397
1866,0.0,0.20540540540540542,11.666666666666666,2626.6327418133624,713.7757195233335,1611.5753174562633,294.5990340073713,0.999999144236113,0.9999998610685752
1867,0.0,0.20540540540540542,11.923076923076923,2669.2520198811035,722.4510287986759,1641.6319536624796,294.76757399686176,0.9999992263166776,0.9999998768002286
1868,0.0,0.20540540540540542,12.179487179487179,2713.504104426972,733.351052586429,1671.4173277415011,298.5734660341591,0.9999992984432345,0.9999998907106423
1869,0.0,0.20540540540540542,12.435897435897434,967.6416053133798,564.6666494828478,374.64403099263836,18.330033350566737,0.984653996993023,0.9558264186861815
1870,0.0,0.20540540540540542,12.692307692307692,974.9224601025826,569.9246800316178,376.8142668684877,18.178375848232463,0.9848450451392523,0.955514061520849
1871,0.0,0.20540540540540542,12.948717948717949,981.0550032709907,575.3450120595571,378.56414070232677,18.33184266762146,0.9849500166840568,0.9552952611999075
1872,0.0,0.20540540540540542,13.205128205128204,986.3042678788911,577.674346136113,379.9900969213086,18.65438926906063,0.9850314846185766,0.9551309071821408
1873,0.0,0.20540540540540542,13.46153846153846,990.8508501678602,581.3371061092512,381.1592948902762,18.359316003370623,0.9850966998943339,0.9551481690003283
1874,0.0,0.20540540540540542,13.717948717948717,994.8265852897512,584.0956000038659,382.1218707832577,18.63754019400585,0.985154194491916,0.9550442389343776
1875,0.0,0.20540540540540542,13.974358974358974,998.3301899655676,587.2549072087454,382.91653965545083,18.37995558356124,0.9851984071021251,0.9549583841607711
1876,0.0,0.20540540540540542,14.23076923076923,1001.4383359547423,589.3662381652484,383.57178987591396,18.39986173064881,0.9852341823751511,0.9548863517422389
1877,0.0,0.20540540540540542,14.487179487179485,1004.2108359035592,591.8193396357319,384.11297916071635,18.532119518185937,0.9852635501088478,0.9548253514882491
1878,0.0,0.20540540540540542,14.743589743589743,1006.6967266523202,593.6950008363556,384.55679553281516,18.45078787814782,0.9852884656603408,0.9547731767713268
1879,0.0,0.20540540540540542,15.0,1008.9355880087619,595.533178879969,384.9180735658829,18.550944351779435,0.9853087791400569,0.9547272839918399
1880,0.0,0.20878378378378382,5.0,1077.5792796117885,365.0360593822261,585.2111858990847,127.32642224936717,0.9504028974658697,0.9999933681860615
1881,0.0,0.20878378378378382,5.256410256410256,1146.2165657813612,383.23532429631086,627.0658193109784,135.91045235905676,0.9978912939504979,0.999994529274838
1882,0.0,0.20878378378378382,5.512820512820513,1214.0479276520855,400.72112156340245,668.7778783829876,144.54326311746536,0.998764999572177,0.9999954578130242
1883,0.0,0.20878378378378382,5.769230769230769,1281.0525745848386,417.4790848941266,710.3375793976229,153.23029732905616,0.9993022130873719,0.9999962068322118
1884,0.0,0.20878378378378382,6.0256410256410255,1347.2234612206967,433.5027162618453,751.7377339010527,161.9762150622646,0.9996141906654953,0.9999968189131063
1885,0.0,0.20878378378378382,6.282051282051282,1412.5646804154376,448.79397821455404,792.9784618382164,170.78712143859593,0.9997928429400501,0.9999973191817939
1886,0.0,0.20878378378378382,6.538461538461538,1477.088297492479,463.35489136716023,834.0601861210362,179.6669322137277,0.9998834737706993,0.9999977308942268
1887,0.0,0.20878378378378382,6.794871794871795,1540.8137721769153,477.1962883677279,874.9867294921942,188.62363230553,0.9999336516827416,0.9999980735121583
1888,0.0,0.20878378378378382,7.051282051282051,1603.7649714847512,490.3397212284726,915.7640489241312,197.65075228617752,0.9999597373531177,0.9999983579568987
1889,0.0,0.20878378378378382,7.3076923076923075,1665.9701929149805,502.8767625917908,956.3972816757923,206.65723558850914,0.9999746337357301,0.9999985956546275
1890,0.0,0.20878378378378382,7.564102564102564,1727.4612488392404,515.2161517338391,996.8937069938765,215.10732249482135,0.9999830808423458,0.9999987948991844
1891,0.0,0.20878378378378382,7.82051282051282,1788.2707997722014,527.7287918115362,1037.2604945936127,222.7768009235292,0.9999881174995569,0.9999989631417912
1892,0.0,0.20878378378378382,8.076923076923077,1848.436388486164,540.3127723416001,1077.5055684523409,229.60642157934126,0.9999912914161326,0.9999991054321767
1893,0.0,0.20878378378378382,8.333333333333332,1907.9930254603905,553.0034677133735,1117.6350255131847,234.61347810058578,0.9999933760842742,0.9999992268416337
1894,0.0,0.20878378378378382,8.58974358974359,1966.9789290882609,564.3687078789862,1157.6575208794861,241.90297737552464,0.9999948596161021,0.9999993303102657
1895,0.0,0.20878378378378382,8.846153846153847,2025.4331133106944,577.8862012042878,1197.580992442683,245.76756150932488,0.9999958895494601,0.9999994185833914
1896,0.0,0.20878378378378382,9.102564102564102,2083.3939956791064,588.3557835138472,1237.4124973381367,252.64018016251975,0.99999665558292,0.9999994938914085
1897,0.0,0.20878378378378382,9.358974358974358,2140.9013320304184,602.3514248700048,1277.1577929490413,256.288983869551,0.999997242002226,0.9999995582636075
1898,0.0,0.20878378378378382,9.615384615384615,2197.994446255243,612.9624399737977,1316.8232980676366,258.8945568970016,0.9999977324422658,0.9999996144151759
1899,0.0,0.20878378378378382,9.871794871794872,2254.7132650913945,627.4109141937333,1356.416383484775,261.57293402820824,0.9999980933768468,0.9999996626023261
1900,0.0,0.20878378378378382,10.128205128205128,2311.0971011511783,633.5452219721601,1395.9422764218143,271.9366088934421,0.9999983847855661,0.9999997041908455
1901,0.0,0.20878378378378382,10.384615384615383,2367.1844601033126,647.3101356895295,1435.4044562218778,274.5186027934724,0.9999986227029732,0.999999740117565
1902,0.0,0.20878378378378382,10.64102564102564,2422.9939938248344,663.7339922314,1474.7940668334368,274.46044388123937,0.999998818663332,0.9999997714559702
1903,0.0,0.20878378378378382,10.897435897435898,2475.7177945401572,668.522483324809,1512.4238738756148,285.10049905255437,0.9999989924782929,0.9999997982396573
1904,0.0,0.20878378378378382,11.153846153846153,2523.2475377297405,679.7305978534778,1546.8843761347985,286.6644979144412,0.9999991116206631,0.9999998219033698
1905,0.0,0.20878378378378382,11.410256410256409,2568.068435067502,689.6588918761554,1579.4215683798811,289.2612258276695,0.999999208729821,0.9999998428356455
1906,0.0,0.20878378378378382,11.666666666666666,2611.3011169243555,699.3583151101357,1610.574366889094,292.7401733370566,0.9999992898961187,0.9999998610723775
1907,0.0,0.20878378378378382,11.923076923076923,2653.5702343809717,704.1443431398966,1640.6615251102985,299.1654502377896,0.9999993588791789,0.9999998767244582
1908,0.0,0.20878378378378382,12.179487179487179,945.2777963548301,546.5005314193731,370.6068972187336,18.22051914051508,0.9849434720108411,0.956063754293976
1909,0.0,0.20878378378378382,12.435897435897434,953.9829929995567,552.3026029921411,373.3321021762231,18.332011628393502,0.985121709184905,0.9555726685024664
1910,0.0,0.20878378378378382,12.692307692307692,961.1552913515807,557.2820457207981,375.4967335509209,18.39303292213299,0.9852565414448422,0.9552685654985167
1911,0.0,0.20878378378378382,12.948717948717949,967.2041342493976,562.4940392708068,377.2437548705702,17.591480882159885,0.9853623154417761,0.9550551876809188
1912,0.0,0.20878378378378382,13.205128205128204,972.3860846994439,565.3917872637585,378.66780749243844,18.394113707703582,0.9854472122621158,0.9548943842339768
1913,0.0,0.20878378378378382,13.46153846153846,976.8776388010738,568.76813569055,379.8375028972241,18.60159912792733,0.9855729239661469,0.9547684161607113
1914,0.0,0.20878378378378382,13.717948717948717,980.806670456835,571.8295843954511,380.802410472259,18.366189253552875,0.9856275659981364,0.9546665971087748
1915,0.0,0.20878378378378382,13.974358974358974,984.270462064329,574.2747815755238,381.5983409864057,18.533409380992452,0.9856732089761181,0.9545824895081317
1916,0.0,0.20878378378378382,14.23076923076923,987.3440427733412,576.6765139793997,382.25733888536524,18.5332261492822,0.9857087997516855,0.9546573360222295
1917,0.0,0.20878378378378382,14.487179487179485,990.0867672422723,578.8226695610037,382.7997358474895,18.559440437824378,0.9857382798783071,0.9545977609589819
1918,0.0,0.20878378378378382,14.743589743589743,992.546428245817,580.7532727098446,383.2468544046005,18.57358133388425,0.9857655515319564,0.9545461152028375
1919,0.0,0.20878378378378382,15.0,994.7616651707303,582.5571918463656,383.6111023068788,18.594369140400886,0.9857864439713433,0.9545012649885964
1920,0.0,0.21216216216216216,5.0,1065.647869653577,354.2781328538913,583.7403662364159,127.62449301238303,0.9493444034072439,0.9999933689378999
1921,0.0,0.21216216216216216,5.256410256410256,1133.9179402656782,372.12512430105926,625.5690651903788,136.218082179902,0.9976973381144881,0.9999945286463453
1922,0.0,0.21216216216216216,5.512820512820513,1201.4176077309712,389.28731339775914,667.2640788775125,144.86001126495466,0.9986399717953834,0.9999954589514943
1923,0.0,0.21216216216216216,5.769230769230769,1268.123161383778,405.7466901610205,708.8146521301642,153.55559096773413,0.9992269586974475,0.9999962087090128
1924,0.0,0.21216216216216216,6.0256410256410255,1334.0247733064425,421.49699249813966,750.2116257650296,162.30965626427587,0.999584853098732,0.9999968197378826
1925,0.0,0.21216216216216216,6.282051282051282,1399.1238025064868,436.5368111219832,791.4537164492167,171.1286084448402,0.9997719662477833,0.9999973187799969
1926,0.0,0.21216216216216216,6.538461538461538,1463.430362115832,450.8661746090329,832.5429943459967,180.01413805172706,0.9998733276945021,0.9999977315469556
1927,0.0,0.21216216216216216,6.794871794871795,1526.9611303871034,464.4958077852716,873.4791851925693,188.97815296507633,0.9999294074567167,0.9999980732533568
1928,0.0,0.21216216216216216,7.051282051282051,1589.738427496286,477.4443509397961,914.2717918319222,198.01240307273474,0.9999582016609867,0.9999983577169029
1929,0.0,0.21216216216216216,7.3076923076923075,1651.7891839553704,489.79400799162204,954.9231411031978,207.0454356936698,0.9999744812870365,0.9999985952601151
1930,0.0,0.21216216216216216,7.564102564102564,1713.1423878333562,501.98036865135464,995.4391427202299,215.44916508878487,0.9999835247068734,0.999998794933668
1931,0.0,0.21216216216216216,7.82051282051282,1773.8309262686025,514.3503473431938,1035.8291000214067,223.14931612251803,0.9999887545283567,0.9999989629719634
1932,0.0,0.21216216216216216,8.076923076923077,1833.8884290566566,526.9164781414984,1076.1001252485657,229.47401955308624,0.9999919809412503,0.999999105486336
1933,0.0,0.21216216216216216,8.333333333333332,1893.3508350699904,538.5023045336729,1116.2577678073262,236.03364498031215,0.9999940362855211,0.999999226971792
1934,0.0,0.21216216216216216,8.58974358974359,1952.2545359569012,551.2815675571328,1156.309620173538,241.62921960849053,0.9999954488574091,0.999999330293165
1935,0.0,0.21216216216216216,8.846153846153847,2010.6371015434102,562.6510768642333,1196.263203010315,247.88088880168107,0.9999964111735253,0.999999418510628
1936,0.0,0.21216216216216216,9.102564102564102,2068.5368587818457,575.0339989623417,1236.127226447199,252.2484922314161,0.9999971108376408,0.9999994937460469
1937,0.0,0.21216216216216216,9.358974358974358,2125.9918268261554,586.9202632024244,1275.9054587743522,256.53760795278595,0.9999976366918472,0.9999995586171369
1938,0.0,0.21216216216216216,9.615384615384615,2183.0410590333768,596.0172018336971,1315.6060194657075,261.56995019321084,0.9999980687948903,0.9999996143847902
1939,0.0,0.21216216216216216,9.871794871794872,2239.7235028876157,611.8770299782791,1355.2338003345667,262.91695761820483,0.9999983844104556,0.999999662594397
1940,0.0,0.21216216216216216,10.128205128205128,2296.0779046733205,624.4345534251352,1394.7956941015327,268.69494753598246,0.999998636953163,0.9999997041987221
1941,0.0,0.21216216216216216,10.384615384615383,2352.1421406890227,632.2210446842291,1434.2946032166656,275.5833559560024,0.9999988416930824,0.9999997402134992
1942,0.0,0.21216216216216216,10.64102564102564,2407.933965489914,647.952144086737,1473.721155437518,276.25782898601665,0.9999990093798101,0.9999997713285589
1943,0.0,0.21216216216216216,10.897435897435898,2460.6454142184202,653.7905964631145,1511.3852976641165,285.4382799927298,0.9999991571679503,0.9999997981392237
1944,0.0,0.21216216216216216,11.153846153846153,2508.1655870615614,665.3918629308519,1545.8752415293975,287.23539475114194,0.9999992582486714,0.9999998219098379
1945,0.0,0.21216216216216216,11.410256410256409,2552.978756198244,676.0527045551589,1578.4334170929606,288.9634413441563,0.9999993404112842,0.9999998428297044
1946,0.0,0.21216216216216216,11.666666666666666,2596.207155676132,685.8976419851924,1609.6079798760202,290.7451966547451,0.9999994089367872,0.9999998610450562
1947,0.0,0.21216216216216216,11.923076923076923,2638.516282976315,690.3148971536802,1639.7271540180482,298.74474576061766,0.9999994670908184,0.9999998768852555
1948,0.0,0.21216216216216216,12.179487179487179,932.3274304910783,534.2444933689021,369.35043297905577,18.7564945276672,0.9853999348272166,0.9556597894030762
1949,0.0,0.21216216216216216,12.435897435897434,940.8902355715545,540.2474839273518,372.06254167838824,18.576851558326325,0.9855763501885604,0.9553244432296014
1950,0.0,0.21216216216216216,12.692307692307692,947.9593879328613,545.1686165905485,374.2201604179181,18.664609305765225,0.9857193358025444,0.9550291143524302
1951,0.0,0.21216216216216216,12.948717948717949,953.9296946255249,549.5399235009791,375.96474019250854,18.56826791675212,0.985826394362542,0.9548201191112504
1952,0.0,0.21216216216216216,13.205128205128204,959.0482572805367,553.0920572924533,377.38910631514636,18.655922600438316,0.9859118493887085,0.9546629344260502
1953,0.0,0.21216216216216216,13.46153846153846,963.487047713008,556.3872118327281,378.5604835947952,18.53574355103956,0.9859794239388638,0.954539529673225
1954,0.0,0.21216216216216216,13.717948717948717,967.3720141321419,559.2903610293042,379.5256142319572,18.64014194743504,0.9860362458825366,0.9544395303343595
1955,0.0,0.21216216216216216,13.974358974358974,970.7978856023592,562.2967068626403,380.32384148422716,18.328577203928944,0.9861380668740729,0.9543567181054413
1956,0.0,0.21216216216216216,14.23076923076923,973.8386677244971,564.5627401764968,380.9840098243394,18.428587188969686,0.9861789991618428,0.9542877380449409
1957,0.0,0.21216216216216216,14.487179487179485,976.5528794451311,567.1035245214043,381.5295806014201,18.32449166211154,0.986213256320227,0.9542294408232164
1958,0.0,0.21216216216216216,14.743589743589743,978.9869923329452,568.6270979681558,381.97907389090324,18.556541708405348,0.986240052615924,0.9541787870826525
1959,0.0,0.21216216216216216,15.0,981.1803410763096,570.1850790582316,382.34767962490787,18.706630566416607,0.9862630737705484,0.9541351122830581
1960,0.0,0.21554054054054056,5.0,1054.208551574854,343.9547991725194,582.3257262360612,127.92191941370766,0.9484598189931918,0.9999933682323764
1961,0.0,0.21554054054054056,5.256410256410256,1122.1239204559924,361.46319465640954,624.1291257634903,136.52611959344813,0.9974871336030737,0.9999945285545099
1962,0.0,0.21554054054054056,5.512820512820513,1189.3030470860112,378.311898509206,665.8078711717417,145.17724089047988,0.9985023938036438,0.9999954598199342
1963,0.0,0.21554054054054056,5.769230769230769,1255.7194434777057,394.484722428233,707.3471997328334,153.88163529365465,0.9991424384774465,0.9999962083667164
1964,0.0,0.21554054054054056,6.0256410256410255,1321.3603050964002,409.9689541489497,748.7412589440819,162.64358572051424,0.999538466108265,0.9999968189370646
1965,0.0,0.21554054054054056,6.282051282051282,1386.224920920074,424.7649696462058,789.9847435477213,171.46884743725423,0.9997472124741427,0.9999973187328701
1966,0.0,0.21554054054054056,6.538461538461538,1450.3209929293635,438.87306054140936,831.0798044200474,180.36283275118512,0.9998644396616494,0.999997730965938
1967,0.0,0.21554054054054056,6.794871794871795,1513.6632062040708,452.2977315691405,872.0269161351207,189.33156559529561,0.9999237500045458,0.9999980734398409
1968,0.0,0.21554054054054056,7.051282051282051,1576.2721830264081,465.0562401050738,912.8329720711235,198.3722607447362,0.9999565912043145,0.9999983578106431
1969,0.0,0.21554054054054056,7.3076923076923075,1638.1720854553791,477.2365876447534,953.50026591198,207.40267331098403,0.9999737581196185,0.9999985960618147
1970,0.0,0.21554054054054056,7.564102564102564,1699.391984040668,489.33047750554624,994.0382389059087,215.8319657482316,0.9999835817870312,0.9999987944499319
1971,0.0,0.21554054054054056,7.82051282051282,1759.9617648952526,501.5403072707286,1034.4497500558164,223.3982593835717,0.9999891147977407,0.9999989634175485
1972,0.0,0.21554054054054056,8.076923076923077,1819.9143626511618,513.2027991467476,1074.7445213690826,230.50244290776845,0.9999924645763167,0.99999910544658
1973,0.0,0.21554054054054056,8.333333333333332,1879.28544146702,525.1606662141239,1114.928773540547,236.59087872900727,0.9999945372585797,0.9999992270727412
1974,0.0,0.21554054054054056,8.58974358974359,1938.108911203507,537.6449498969687,1155.008303126402,242.33255393966465,0.9999959120578752,0.9999993304648646
1975,0.0,0.21554054054054056,8.846153846153847,1996.4218183110024,549.4938131616273,1194.9923003956123,248.2581868462912,0.9999968300722251,0.9999994184394604
1976,0.0,0.21554054054054056,9.102564102564102,2054.2613974348947,562.9864931207899,1234.8868959000556,251.0031463447931,0.9999974808270697,0.9999994936532843
1977,0.0,0.21554054054054056,9.358974358974358,2111.6652876093513,573.5504000916835,1274.6968360381234,254.27282176655171,0.9999979596215778,0.9999995583622991
1978,0.0,0.21554054054054056,9.615384615384615,2168.671346157772,581.8304880723299,1314.429956623987,261.2167112218276,0.9999983448889054,0.9999996145311653
