,Meta,dsyn,ddeg,Period,G1,SG2,M,E2F Amplitude,APC Amplitude
4282,0.0,0.15606060606060607,0.013282828282828282,1808.3718443898451,1018.3880240768121,675.131466589457,114.84756855536398,0.9966880465310982,0.9999933684229352
4283,0.0,0.15606060606060607,0.013383838383838383,1819.2042623936213,1028.119348725455,676.3490624537944,114.72997198772555,0.9965886427742395,0.9999933704987318
4284,0.0,0.15606060606060607,0.013484848484848485,1830.07717411669,1037.8926192209547,677.5633849846345,114.61528033397826,0.9964862473676014,0.9999933675777706
4285,0.0,0.15606060606060607,0.013585858585858583,1840.9932306774517,1047.7101137668105,678.7754314485137,114.50138446689016,0.9963807856687236,0.9999933696858281
4286,0.0,0.15606060606060607,0.013686868686868685,1851.954893372943,1057.5750809597484,679.9844881730787,114.39013291747278,0.9962721816127384,0.9999933669748542
4287,0.0,0.15606060606060607,0.013787878787878786,1862.9647692781236,1067.4881414164538,681.1901518445202,114.28053359331898,0.9961603578265956,0.999993368244898
4288,0.0,0.15606060606060607,0.013888888888888888,1874.0247957137435,1077.4539910302756,682.3931316772582,114.17283085431973,0.9960452356348783,0.9999933682909917
4289,0.0,0.15606060606060607,0.01398989898989899,1885.1403243306322,1087.4733058345555,683.5950347361568,114.06607651446575,0.9959691704364749,0.9999933682674522
4290,0.0,0.15606060606060607,0.014090909090909091,1896.311653885632,1097.5498132615967,684.7944732307433,113.96129004643444,0.9958482412124455,0.9999933704012434
4291,0.0,0.15606060606060607,0.01419191919191919,1907.54254792527,1107.6865931259408,685.992273999344,113.85898623429148,0.9957237818461623,0.9999933681156425
4292,0.0,0.15606060606060607,0.014292929292929291,1918.8361049334671,1117.8860595625529,687.1862739238477,113.7580861874576,0.9955957080784371,0.9999933677279397
4293,0.0,0.15606060606060607,0.014393939393939393,1930.1955732755314,1128.1519621751404,688.3805795752883,113.65796741436134,0.9954639346143043,0.9999933674499639
4294,0.0,0.15606060606060607,0.014494949494949495,1941.6240464520642,1138.4867592280898,689.5731280558375,113.55920732905724,0.9953283750435771,0.9999933690013447
4295,0.0,0.15606060606060607,0.014595959595959596,1953.125047622494,1148.892291406827,690.7637088095889,113.46304448358205,0.9951889419791247,0.9999933674576865
4296,0.0,0.15606060606060607,0.014696969696969694,1964.7019883876355,1159.3765131296186,691.9532669764176,113.36689821227083,0.9950455469747682,0.9999933713781775
4297,0.0,0.15606060606060607,0.014797979797979796,1976.3584269418998,1169.938713528878,693.1407805736708,113.27377233861444,0.9948981007635156,0.9999933670233503
4298,0.0,0.15606060606060607,0.014898989898989898,1988.0981799419515,1180.5838148082757,694.3283797843796,113.18037540875594,0.9947465131205127,0.9999933702503041
4299,0.0,0.15606060606060607,0.015,1999.9246025284979,1191.315522987954,695.5142255262144,113.09015587206886,0.99459069307001,0.9999933671133385
4300,0.0,0.1585858585858586,0.005,716.9953992688952,237.13335611974617,332.8085338431083,137.09256692238523,0.23583459005090657,0.9999933694105205
4301,0.0,0.1585858585858586,0.005101010101010101,712.7035226823518,213.77884429307414,418.12701579177883,137.6919563999354,0.3998360179526617,0.9999933685937882
4302,0.0,0.1585858585858586,0.005202020202020202,715.9756690197928,235.50335100187567,399.9431762885979,137.4164992220185,0.4098163390730365,0.9999933685591572
4303,0.0,0.1585858585858586,0.005303030303030303,758.739424874535,238.73284373964088,483.8743319393848,138.69608253103797,0.5274346886462762,0.9999933708221259
4304,0.0,0.1585858585858586,0.005404040404040404,763.2854304779294,180.39221199384883,542.4905611651056,138.5767596913538,0.5285793347040142,0.9999933694351364
4305,0.0,0.1585858585858586,0.005505050505050505,765.9657113348667,262.9549813614253,542.990465598722,138.4582293648873,0.5343052423723246,0.999993367211846
4306,0.0,0.1585858585858586,0.005606060606060606,764.8896103383127,275.6906297153505,543.5731292246383,138.3355984279483,0.560114354985219,0.9999933685889019
4307,0.0,0.1585858585858586,0.005707070707070707,767.1071935538494,287.3852326646802,544.2425611944536,138.2026269622811,0.566732837101645,0.9999933687751075
4308,0.0,0.1585858585858586,0.005808080808080808,769.7307414934862,300.6327024450968,545.0026705229438,138.0517237163242,0.574479975489868,0.999993368427085
4309,0.0,0.1585858585858586,0.005909090909090909,773.9811062631024,314.5824235513139,564.4786153761199,137.8217482680816,0.584945926290039,0.9999933688457994
4310,0.0,0.1585858585858586,0.00601010101010101,1029.8036797787709,320.3234624833094,572.0032690002763,137.4711103451864,0.9258255448642334,0.9999933702932366
4311,0.0,0.1585858585858586,0.0061111111111111106,1040.2133910300163,330.07877493549677,573.4783843755322,136.65046052983053,0.924986682580924,0.9999933681011755
4312,0.0,0.1585858585858586,0.006212121212121212,1050.671963393419,339.8283547272149,574.9680969728597,135.86956688862665,0.9270304769301692,0.9999933699399002
4313,0.0,0.1585858585858586,0.006313131313131313,1061.1689258001816,349.56739010635647,576.4698261764229,135.12530035478994,0.9289700403565782,0.9999933707000951
4314,0.0,0.1585858585858586,0.006414141414141414,1071.6968295855186,359.29544581574737,577.9810249888797,134.4145007367888,0.9308075092288125,0.9999933687521176
4315,0.0,0.1585858585858586,0.0065151515151515155,1082.2498958848128,369.0096940380081,579.500622654542,133.73350926629792,0.9325458471711523,0.9999933703050621
4316,0.0,0.1585858585858586,0.006616161616161616,1092.8230206505168,378.7079864049192,581.0274778892981,133.08151566063134,0.9341889012691068,0.9999933682834854
4317,0.0,0.1585858585858586,0.006717171717171717,1103.4118601293085,388.3903708215439,582.5599121768882,132.45601511783934,0.9324448111428657,0.9999933680505144
4318,0.0,0.1585858585858586,0.006818181818181818,1114.0123779625637,398.05481121065895,584.0973250167208,131.85387505160816,0.9339279908596432,0.9999933710543047
4319,0.0,0.1585858585858586,0.006919191919191919,1124.6212215424525,407.7034899464652,585.6362759465555,131.27655219838653,0.9353356178158171,0.9999933674755432
4320,0.0,0.1585858585858586,0.00702020202020202,1135.2351649844059,417.33139462666804,587.1775707320849,130.72036666294662,0.9366764302380737,0.9999933676698944
4321,0.0,0.1585858585858586,0.007121212121212121,1145.8513793343482,426.94113178464795,588.7198820994045,130.18497489497622,0.9379609545434132,0.9999933676059996
4322,0.0,0.1585858585858586,0.007222222222222222,1156.4672448968486,436.5316311261686,590.2618368449075,129.66827133561128,0.939202123665104,0.9999933690305208
4323,0.0,0.1585858585858586,0.0073232323232323236,1167.080584458864,446.1018971076319,591.8016755603994,129.1709055561796,0.9404164324826647,0.9999933673266008
4324,0.0,0.1585858585858586,0.0074242424242424235,1177.6891598925358,455.6537753706298,593.3401450822757,128.68982880324984,0.9380714488342493,0.9999933691648973
4325,0.0,0.1585858585858586,0.007525252525252525,1188.2911726604734,465.18393544173887,594.8747872006334,128.22583367005063,0.939354707361601,0.9999933698300085
4326,0.0,0.1585858585858586,0.007626262626262626,1198.8848017606897,474.6959403445153,596.4057775855736,127.77785934378517,0.9407351998451731,0.9999933686717838
4327,0.0,0.1585858585858586,0.007727272727272727,1209.4686791477216,484.1862850977259,597.9335733703747,127.3435220890533,0.9423520361954144,0.999993372091854
4328,0.0,0.1585858585858586,0.007828282828282828,1220.0414038031895,493.6550914412701,599.4555638382026,126.92451275832718,0.9448458300048374,0.9999933679114519
4329,0.0,0.1585858585858586,0.007929292929292928,1230.6017337420626,503.1053344834845,600.972419900274,126.51787227165005,0.9960490963076235,0.9999933692325509
4330,0.0,0.1585858585858586,0.00803030303030303,1241.148672247512,512.5351029705653,602.4834053871728,126.12479575513771,0.996378237395858,0.9999933674184682
4331,0.0,0.1585858585858586,0.008131313131313132,1251.681362324879,521.9433693168539,603.9881804391316,125.74383977772231,0.9967386169358387,0.9999933650732721
4332,0.0,0.1585858585858586,0.008232323232323232,1262.1988781413365,531.3326489546198,605.4865932503053,125.37377482003285,0.9970552181248283,0.9999933678780893
4333,0.0,0.1585858585858586,0.008333333333333333,1272.700692241916,540.7024817517322,606.9781446275247,125.01524422845159,0.9973320621465287,0.9999933673906076
4334,0.0,0.1585858585858586,0.008434343434343433,1283.1861745874508,550.049899562564,608.4633991761639,124.66682587913738,0.9975728698235274,0.9999933680462947
4335,0.0,0.1585858585858586,0.008535353535353535,1293.654881506981,559.3792736940804,609.9410100577616,124.32844945606757,0.997781077800126,0.9999933703777221
4336,0.0,0.1585858585858586,0.008636363636363636,1304.1065208288,568.6886915456962,611.4108074646947,124.00040616920887,0.9979598605052472,0.9999933683736035
4337,0.0,0.1585858585858586,0.008737373737373736,1314.540757897037,577.9810080023926,612.8731408956273,123.68174687898,0.9981121520390813,0.999993368373035
4338,0.0,0.1585858585858586,0.008838383838383838,1324.9575257412962,587.2514134742205,614.3293416199822,123.37117613510327,0.998240667397332,0.9999933694432172
4339,0.0,0.1585858585858586,0.008939393939393938,1335.356672921061,596.5054077848308,615.7761314023246,123.06985247919692,0.998328092776343,0.9999933681937452
4340,0.0,0.1585858585858586,0.00904040404040404,1345.7381908702264,605.7407389906739,617.2161334977609,122.77576202454657,0.9984203040006292,0.9999933690926311
4341,0.0,0.1585858585858586,0.009141414141414141,1356.1021887626475,614.957618530997,618.6480309047902,122.49061115087716,0.9984952111061879,0.9999933690918177
4342,0.0,0.1585858585858586,0.009242424242424243,1366.4488569209589,624.1585531555784,620.0718847047419,122.21221540603256,0.9985548129897074,0.9999933681264263
4343,0.0,0.1585858585858586,0.009343434343434343,1376.7783385155262,633.3417237214189,621.4899345502217,121.94122785652871,0.9986009325121368,0.9999933693523542
4344,0.0,0.1585858585858586,0.009444444444444443,1387.0909600112236,642.5089792646631,622.8984305224603,121.67712992005545,0.9986352178991152,0.999993368158112
4345,0.0,0.1585858585858586,0.009545454545454544,1397.3870028882575,651.6609007920997,624.3008000421578,121.41933832957875,0.9986591459058674,0.9999933669078357
4346,0.0,0.1585858585858586,0.009646464646464646,1407.6668936761089,660.7968391480799,625.6950545317077,121.16880235968893,0.9986740271047587,0.9999933661540967
4347,0.0,0.1585858585858586,0.009747474747474748,1417.931079155368,669.9199324362335,627.0819993410114,120.92310831772556,0.9986810136542907,0.9999933688147461
4348,0.0,0.1585858585858586,0.009848484848484848,1428.180111798456,679.0292352172664,628.460636137077,120.68424804681672,0.9986811093569222,0.9999933700821564
4349,0.0,0.1585858585858586,0.009949494949494948,1438.4144715144857,688.1260014750442,629.8317119449675,120.45152325305298,0.9986779418478092,0.9999933652688147
4350,0.0,0.1585858585858586,0.01005050505050505,1448.6348682359312,697.209109760006,631.1961326657874,120.22333854106364,0.9986677719578476,0.9999933694717479
4351,0.0,0.1585858585858586,0.010151515151515151,1458.8419459629667,706.2810358079914,632.554174485067,120.0005930003972,0.9986528180883542,0.9999933705703938
4352,0.0,0.1585858585858586,0.010252525252525253,1469.0363924010344,715.3439559648687,633.9031468983358,119.78422894052073,0.9986336372003476,0.9999933679782648
4353,0.0,0.1585858585858586,0.010353535353535353,1479.2189910783236,724.3957241459757,635.2450758632312,119.57192640636276,0.9986106963618044,0.999993366401161
4354,0.0,0.1585858585858586,0.010454545454545454,1489.3904838891713,733.4395571573405,636.5812238571957,119.36383144786214,0.9985843846801035,0.9999933684400033
4355,0.0,0.1585858585858586,0.010555555555555554,1499.5519583545856,742.4742251913922,637.9108599061692,119.16091497116577,0.9985550237604155,0.9999933696976936
4356,0.0,0.1585858585858586,0.010656565656565656,1509.703983411824,751.5036199485967,639.2315124475831,118.9622740476807,0.9985228774132082,0.9999933704349508
4357,0.0,0.1585858585858586,0.010757575757575757,1519.8477036593831,760.5255906130078,640.5480892822015,118.76833142629584,0.9984881601096025,0.9999933681451174
4358,0.0,0.1585858585858586,0.010858585858585859,1529.9841128820917,769.5432779409748,641.856241372866,118.57841121204137,0.9984510442335953,0.9999933671280187
4359,0.0,0.1585858585858586,0.010959595959595959,1540.1140481352231,778.5573170466469,643.159103570335,118.39215668862016,0.9984116665052962,0.9999933677003799
4360,0.0,0.1585858585858586,0.011060606060606059,1550.2388635313482,787.5686221519436,644.4544753381606,118.21035154958827,0.9983701335080007,0.9999933682982455
4361,0.0,0.1585858585858586,0.01116161616161616,1560.3595148424356,796.5769530588459,645.7451191293394,118.03181924632827,0.9983265262122457,0.9999933681494906
4362,0.0,0.1585858585858586,0.011262626262626262,1570.4771063440157,805.5854699846623,647.0285563139741,117.85755553803392,0.9982932469591403,0.9999933678257669
4363,0.0,0.1585858585858586,0.011363636363636364,1580.5929299701356,814.5954644451394,648.3062380119991,117.68578141149919,0.9982461000781665,0.9999933685725345
4364,0.0,0.1585858585858586,0.011464646464646464,1590.7081312594964,823.605557677889,649.5779238847681,117.51840579721102,0.9981970014308579,0.9999933688577591
4365,0.0,0.1585858585858586,0.011565656565656564,1600.824081584551,832.619942168486,650.844181896362,117.35445158635684,0.9981459661769253,0.9999933678872143
4366,0.0,0.1585858585858586,0.011666666666666665,1610.9420639902155,841.6385565233595,652.1052923407533,117.19237342471388,0.99809299791501,0.9999933701781284
4367,0.0,0.1585858585858586,0.011767676767676767,1621.0634494178548,850.6629264978283,653.3597965087738,117.03468520808747,0.9980380903163535,0.9999933679482471
4368,0.0,0.1585858585858586,0.011868686868686869,1631.189627357492,859.693836593653,654.6100015322263,116.88013892069648,0.9979812286367217,0.9999933683263789
4369,0.0,0.1585858585858586,0.011969696969696969,1641.3174741895878,868.7339324601226,655.8538158827305,116.7282290303101,0.9979223909421087,0.9999933668874903
4370,0.0,0.1585858585858586,0.012070707070707069,1651.4619728455473,877.7846000062041,657.0936509789935,116.57894344903434,0.9978615490970099,0.9999933695293549
4371,0.0,0.1585858585858586,0.01217171717171717,1661.6111828161784,886.8447047467475,658.3276836907207,116.43263158537411,0.9977986695678404,0.9999933669730512
4372,0.0,0.1585858585858586,0.012272727272727272,1671.771279243605,895.9188642123972,659.557162889776,116.28926448228594,0.9977337141765034,0.9999933650882143
4373,0.0,0.1585858585858586,0.012373737373737374,1681.9436979944112,905.0077345909858,660.782189096255,116.14784022491403,0.9976666405849577,0.9999933698757898
4374,0.0,0.1585858585858586,0.012474747474747474,1692.1302555584725,914.11235227016,662.0031198791403,116.00908392957535,0.9975974028357527,0.9999933705910273
4375,0.0,0.1585858585858586,0.012575757575757575,1702.3324850027311,923.2359098565539,663.2178422661191,115.87354266502007,0.9975259517473073,0.9999933675084869
4376,0.0,0.1585858585858586,0.012676767676767675,1712.5523218015705,932.3769072665018,664.4303551071171,115.73954407235306,0.9974749607241309,0.9999933680553831
4377,0.0,0.1585858585858586,0.012777777777777777,1722.7914661017312,941.5393641153332,665.6368820568896,115.60895245388383,0.9973995621718762,0.9999933651589823
4378,0.0,0.1585858585858586,0.012878787878787878,1733.0516478091204,950.7246977556824,666.8412825247015,115.47953006936541,0.9973217994001203,0.9999933685327196
4379,0.0,0.1585858585858586,0.01297979797979798,1743.3348919713508,959.9350068990007,668.0406563327579,115.35348554813481,0.9972416133731923,0.9999933688065278
4380,0.0,0.1585858585858586,0.013080808080808078,1753.6432352207148,969.1726707619164,669.2363498211216,115.2282232691714,0.9971589430277371,0.9999933678913788
4381,0.0,0.1585858585858586,0.01318181818181818,1763.9785171982621,978.4381211788277,670.4290779605399,115.1062279363332,0.997073725355982,0.9999933680130404
4382,0.0,0.1585858585858586,0.013282828282828282,1774.342719566398,987.73315972829,671.617501526558,114.98595314637987,0.9969858955799038,0.9999933683497432
4383,0.0,0.1585858585858586,0.013383838383838383,1784.7381405894985,997.0603835128059,672.8034110943818,114.86808974219366,0.9968953871649078,0.9999933674705476
4384,0.0,0.1585858585858586,0.013484848484848485,1795.1668813676706,1006.4241476881471,673.9853846131009,114.75166157771582,0.9968021320038748,0.9999933680438386
4385,0.0,0.1585858585858586,0.013585858585858583,1805.6310365318514,1015.8222846201243,675.1658733901168,114.63719721695179,0.9967060604971751,0.9999933668533342
4386,0.0,0.1585858585858586,0.013686868686868685,1816.1331036546344,1025.2603814768117,676.3421653378664,114.5242513624562,0.9966071015764163,0.9999933672946797
4387,0.0,0.1585858585858586,0.013787878787878786,1826.6753081261395,1034.7393396989064,677.5158256154245,114.41359944944179,0.9965051827789319,0.999993369325945
4388,0.0,0.1585858585858586,0.013888888888888888,1837.2599888033546,1044.2617192177713,678.6874105575534,114.30462616758541,0.9964002302665215,0.9999933715343339
4389,0.0,0.1585858585858586,0.01398989898989899,1847.889804513111,1053.8305124503186,679.8561236051505,114.19722605969855,0.9962921690054019,0.9999933694742043
4390,0.0,0.1585858585858586,0.014090909090909091,1858.5672040268546,1063.4476080307304,681.0223731089341,114.09174521896057,0.9961809226538891,0.9999933692879767
4391,0.0,0.1585858585858586,0.01419191919191919,1869.2947829303548,1073.1144487145775,682.1866202200936,113.98774214246896,0.9960664136884712,0.9999933708179795
4392,0.0,0.1585858585858586,0.014292929292929291,1880.0753406095973,1082.8345767855044,683.3487077191548,113.88545457086639,0.9959485634601728,0.9999933693110614
4393,0.0,0.1585858585858586,0.014393939393939393,1890.9115730641024,1092.6112405952217,684.5086025160176,113.78486607028844,0.9958704388085438,0.9999933682393627
4394,0.0,0.1585858585858586,0.014494949494949495,1901.8064250316984,1102.4481277469595,685.6667883613618,113.68581871585775,0.995746696303295,0.9999933697609005
4395,0.0,0.1585858585858586,0.014595959595959596,1912.7627867933252,1112.3459784085671,686.822728843943,113.58893582749806,0.9956193806118807,0.999993368239385
4396,0.0,0.1585858585858586,0.014696969696969694,1923.7832764328282,1122.3071606678304,687.9788451307945,113.49292939914449,0.9954884079583345,0.9999933666812567
4397,0.0,0.1585858585858586,0.014797979797979796,1934.8723996981635,1132.3372637364637,689.1322343798902,113.39747235808318,0.9953536936508497,0.9999933687414213
4398,0.0,0.1585858585858586,0.014898989898989898,1946.0321153046316,1142.4372750546931,690.2856501728147,113.30410248237058,0.9952151520131741,0.9999933684387577
4399,0.0,0.1585858585858586,0.015,1957.2661157400353,1152.6106451267865,691.4370655665753,113.21248876024947,0.9950726963916582,0.9999933664088169
4400,0.0,0.16111111111111112,0.005,714.3321789737192,226.12301373781065,342.392711845323,137.31238695459615,0.20966800759889023,0.999993367241905
4401,0.0,0.16111111111111112,0.005101010101010101,710.5639115574231,209.3413520968752,421.9476422236876,137.84601366816787,0.35956668756129057,0.9999933671636125
4402,0.0,0.16111111111111112,0.005202020202020202,713.621962688746,220.27928026995687,409.18524603715923,137.5888915725982,0.4030699258160258,0.9999933684584817
4403,0.0,0.16111111111111112,0.005303030303030303,717.0321935688953,235.30969068881404,400.59853194830157,137.2977666167344,0.42016911935761686,0.9999933692874755
4404,0.0,0.16111111111111112,0.005404040404040404,760.5536201846162,272.77909097223164,542.1793100114292,138.6454786090817,0.525900204385,0.9999933675358899
4405,0.0,0.16111111111111112,0.005505050505050505,763.0224056397619,184.65055270867924,542.6238526534999,138.5307386096565,0.5314664829152032,0.9999933663695376
4406,0.0,0.16111111111111112,0.005606060606060606,761.4283105788068,263.56769030583064,543.145520402652,138.40821750414852,0.5373965647214219,0.9999933678164264
4407,0.0,0.16111111111111112,0.005707070707070707,766.1990308754134,277.668172535482,543.7466667982349,138.28269419316757,0.5633849440066883,0.999993368984627
4408,0.0,0.16111111111111112,0.005808080808080808,764.6928126185121,289.6996806058896,544.4346613416765,138.14691102954157,0.5704768431504068,0.9999933688085051
4409,0.0,0.16111111111111112,0.005909090909090909,768.3106650919144,301.5278040533458,545.2141904710861,137.96503098452672,0.5791663329579517,0.9999933671536901
4410,0.0,0.16111111111111112,0.00601010101010101,859.8847714153258,280.56868935498574,558.8149928525754,137.55629707913,0.5904713032745251,0.9999933679303777
4411,0.0,0.16111111111111112,0.0061111111111111106,1028.6309480123055,319.36960105425896,572.1765059639897,137.0796622153439,0.9268897769063176,0.9999933665830186
4412,0.0,0.16111111111111112,0.006212121212121212,1038.832089922861,328.9118124264478,573.63033092156,136.28438119229395,0.9259946603578276,0.9999933682059513
4413,0.0,0.16111111111111112,0.006313131313131313,1049.073963595456,338.4461913334162,575.0965888260989,135.52713255335584,0.927983529394049,0.9999933684055722
4414,0.0,0.16111111111111112,0.006414141414141414,1059.3483388050954,347.96586780940925,576.5728001718398,134.80391358567067,0.9298695484567246,0.9999933669213064
4415,0.0,0.16111111111111112,0.0065151515151515155,1069.648848484312,357.47174633367285,578.0593122555974,134.11186764433296,0.9316552062548673,0.9999933685137795
4416,0.0,0.16111111111111112,0.006616161616161616,1079.9701164659837,366.96274064295994,579.5525819716713,133.4486547264678,0.9333438234345457,0.9999933685338636
4417,0.0,0.16111111111111112,0.006717171717171717,1090.307594559663,376.43726123388115,581.051785198868,132.81299289318486,0.9349396244011213,0.9999933703302714
4418,0.0,0.16111111111111112,0.006818181818181818,1100.6571493104757,385.89343064785135,582.5557356425743,132.20239748752647,0.9364478254489812,0.9999933708380835
4419,0.0,0.16111111111111112,0.006919191919191919,1111.0151851026976,395.3311132195886,584.0624710089796,131.61671820865513,0.9345976356759117,0.9999933667133665
4420,0.0,0.16111111111111112,0.00702020202020202,1121.3784485428514,404.7489179204131,585.571711300363,131.0518891462243,0.9359688157755579,0.9999933680191392
4421,0.0,0.16111111111111112,0.007121212121212121,1131.743989943874,414.1483434233651,587.082198376851,130.5082386866302,0.9372775795389644,0.9999933686302105
4422,0.0,0.16111111111111112,0.007222222222222222,1142.109168044709,423.5259771044748,588.5930025308571,129.9842853300952,0.9385351453121338,0.9999933703231431
4423,0.0,0.16111111111111112,0.0073232323232323236,1152.4715069854337,432.8841354074666,590.1023050641179,129.4792101290841,0.9397554104690882,0.9999933677540259
4424,0.0,0.16111111111111112,0.0074242424242424235,1162.8289463962783,442.2208520856748,591.6104030768483,128.99207458483306,0.9409563731907763,0.9999933686450055
4425,0.0,0.16111111111111112,0.007525252525252525,1173.1794816165984,451.5372810909694,593.1147932345366,128.52170882597966,0.94216306309501,0.9999933674801001
4426,0.0,0.16111111111111112,0.007626262626262626,1183.521345631315,460.8324274838342,594.6169234130466,128.06673679078085,0.9399211347270954,0.999993367815866
4427,0.0,0.16111111111111112,0.007727272727272727,1193.852968100733,470.1059020704479,596.1144334993178,127.62710271036849,0.9413490483487509,0.9999933684001575
4428,0.0,0.16111111111111112,0.007828282828282828,1204.1729030413362,479.3581232929455,597.6078506206331,127.20117353040405,0.9431046021274988,0.9999933690173138
4429,0.0,0.16111111111111112,0.007929292929292928,1214.4799705479672,488.5889882764923,599.0958035393396,126.78953344746333,0.9958390625271486,0.9999933688249784
4430,0.0,0.16111111111111112,0.00803030303030303,1224.7729476272189,497.7990568329287,600.5777166082553,126.3914287992684,0.9962696538709351,0.9999933669077262
4431,0.0,0.16111111111111112,0.008131313131313132,1235.0509065367132,506.98661711201385,602.0551880546718,126.00408430639072,0.9966493818118584,0.9999933693126496
4432,0.0,0.16111111111111112,0.008232323232323232,1245.313046217946,516.1534728945044,603.5241016255641,125.62991018179628,0.9969228403706297,0.9999933687808525
4433,0.0,0.16111111111111112,0.008333333333333333,1255.5586083522348,525.2991040555535,604.9869730581322,125.26622617241628,0.9972233877122761,0.999993370271182
4434,0.0,0.16111111111111112,0.008434343434343433,1265.7869546959637,534.4235893106415,606.4442206283147,124.91436286363614,0.9974860604087645,0.9999933689703013
4435,0.0,0.16111111111111112,0.008535353535353535,1275.9976241315508,543.5270704774557,607.8934189908014,124.57171348187876,0.997714419854782,0.9999933684541874
4436,0.0,0.16111111111111112,0.008636363636363636,1286.1902318770972,552.6101345367279,609.3354719017325,124.23930371859296,0.9979117530569929,0.9999933679126686
4437,0.0,0.16111111111111112,0.008737373737373736,1296.364383917908,561.671402208427,610.7709448815476,123.91651032987966,0.9980810960905784,0.9999933692975312
4438,0.0,0.16111111111111112,0.008838383838383838,1306.5198887692386,570.7139961011053,612.1982815992455,123.60213334275977,0.9982252563733713,0.9999933680874395
4439,0.0,0.16111111111111112,0.008939393939393938,1316.6566470090606,579.7353092100511,613.6184514802153,123.29669376661968,0.9983468326922917,0.9999933692840162
4440,0.0,0.16111111111111112,0.00904040404040404,1326.7745812625708,588.7386586080074,615.0307821222386,122.999542049291,0.9984482290175415,0.9999933685136158
4441,0.0,0.16111111111111112,0.009141414141414141,1336.8736917681008,597.7228805100567,616.4347960720588,122.71024266118911,0.9985163467671487,0.9999933690429681
4442,0.0,0.16111111111111112,0.009242424242424243,1346.9539787753092,606.6869820264992,617.8318246503059,122.42858362317929,0.9985871403141353,0.9999933679794135
4443,0.0,0.16111111111111112,0.009343434343434343,1357.015728262575,615.6342545932748,619.2209044758652,122.154139528222,0.9986434468793634,0.9999933672624414
4444,0.0,0.16111111111111112,0.009444444444444443,1367.0590804221838,624.5632018866381,620.6036389986812,121.88701548848803,0.9986870075605089,0.9999933669780088
4445,0.0,0.16111111111111112,0.009545454545454544,1377.0842986430798,633.4743975518286,621.9781987132092,121.62635772053181,0.9987193932758027,0.9999933670181408
4446,0.0,0.16111111111111112,0.009646464646464646,1387.0918080253632,642.3688691139687,623.3451292725149,121.37177102793612,0.9987420092810384,0.9999933720040325
4447,0.0,0.16111111111111112,0.009747474747474748,1397.0818688786585,651.2477048078845,624.7040645502093,121.12431414734601,0.9987560999360514,0.9999933687523682
4448,0.0,0.16111111111111112,0.009848484848484848,1407.0549898583722,660.1112562484259,626.0555306583155,120.88222021334605,0.9987627573912105,0.9999933688833923
4449,0.0,0.16111111111111112,0.009949494949494948,1417.0115795534157,668.9593608447553,627.3995759261798,120.64718106062173,0.9987629314524824,0.9999933679863832
4450,0.0,0.16111111111111112,0.01005050505050505,1426.952389443034,677.7932461095843,628.7365906895338,120.41637467535656,0.9987574414791195,0.9999933691169459
4451,0.0,0.16111111111111112,0.010151515151515151,1436.8778510519815,686.6143962253864,630.0671765282887,120.19085485050346,0.998746988569497,0.9999933704964906
4452,0.0,0.16111111111111112,0.010252525252525253,1446.7886207732308,695.4221187125986,631.3894022464228,119.97156088134761,0.9987365275531751,0.9999933693714419
4453,0.0,0.16111111111111112,0.010353535353535353,1456.6853527748526,704.2182792838539,632.7047190621961,119.75637870207629,0.9987185940300716,0.9999933699691089
4454,0.0,0.16111111111111112,0.010454545454545454,1466.5688595388938,713.0031691272015,634.013092698603,119.54639180809045,0.9986971288734029,0.9999933707490039
4455,0.0,0.16111111111111112,0.010555555555555554,1476.4397867778425,721.7783293198481,635.314102094977,119.34177752743881,0.9986724981617877,0.9999933683991564
4456,0.0,0.16111111111111112,0.010656565656565656,1486.299099942753,730.5432191037053,636.6094654222688,119.14049447502657,0.9986450044708476,0.9999933697546749
4457,0.0,0.16111111111111112,0.010757575757575757,1496.1362056905923,739.3002972740396,637.897106659907,118.94507406810317,0.9986148958902193,0.9999933689682391
4458,0.0,0.16111111111111112,0.010858585858585859,1505.9861102193454,748.0490856659853,639.1781317944433,118.75239585007239,0.9985823739898954,0.9999933684098462
4459,0.0,0.16111111111111112,0.010959595959595959,1515.815601765681,756.7919934789134,640.4533208066832,118.56433882934016,0.9985476008393842,0.9999933688095072
4460,0.0,0.16111111111111112,0.011060606060606059,1525.6370413238928,765.5295515734797,641.7211319344597,118.38086921588092,0.998510704955074,0.9999933660695987
4461,0.0,0.16111111111111112,0.01116161616161616,1535.451522385676,774.2617164512758,642.9834755047941,118.20043292147102,0.998471786444349,0.9999933676597812
4462,0.0,0.16111111111111112,0.011262626262626262,1545.2599814228897,782.9908985057336,644.2399068419763,118.02348998682919,0.9984309214216956,0.9999933692502002
4463,0.0,0.16111111111111112,0.011363636363636364,1555.0635886436548,791.7183796256418,645.4895882687333,117.8505223879547,0.9983881657024846,0.9999933669789236
4464,0.0,0.16111111111111112,0.011464646464646464,1564.8634002238214,800.4436414961692,646.7331233632913,117.68103018893271,0.9983555632488954,0.9999933713559432
4465,0.0,0.16111111111111112,0.011565656565656564,1574.6606489611104,809.1687075483414,647.9717462000162,117.51481576659535,0.9983095483962618,0.9999933696589487
4466,0.0,0.16111111111111112,0.011666666666666665,1584.456501910492,817.8958702891559,649.2032834405663,117.35268470043957,0.998261716303145,0.9999933678648834
