,Meta,bsyn,bdeg,Period,G1,SG2,M,E2F Amplitude,APC Amplitude,RP
6330,0.0,0.031818181818181815,0.0015151515151515152,1686.8600089247325,955.6063324261313,492.2469032584704,239.00054939053734,0.9975147035968847,0.9999934120847085,1.0
6331,0.0,0.031818181818181815,0.0015656565656565658,1673.291408838958,946.1533739376432,495.71319250812485,231.41868731638897,0.9975605811411221,0.9999934107809348,1.0
6332,0.0,0.031818181818181815,0.0016161616161616162,1660.0435392411055,936.5889995354419,499.13891090061406,224.31023146538428,0.9976049949924871,0.999993409401724,1.0
6333,0.0,0.031818181818181815,0.0016666666666666666,1647.0941414756617,926.9330293448475,502.522834676005,217.63212421131539,0.9976480045072923,0.9999934074198574,1.0
6334,0.0,0.031818181818181815,0.0017171717171717172,1634.4245398210323,917.2046733853313,505.8686221383232,211.34626129362368,0.9976896658510246,0.9999934062083251,1.0
6335,0.0,0.031818181818181815,0.0017676767676767678,1622.018991244142,907.4196924855887,509.1738753426507,205.41949670902977,0.9977300314441842,0.9999934050573664,1.0
6336,0.0,0.031818181818181815,0.0018181818181818182,1609.8629835934835,897.5924869168471,512.4417998122944,199.82221873713752,0.9977691492217815,0.9999934033163183,1.0
6337,0.0,0.031818181818181815,0.0018686868686868686,1597.9446209876642,887.737992472561,515.6741357831224,194.52607497395547,0.9978070617227215,0.9999934022941969,1.0
6338,0.0,0.031818181818181815,0.0019191919191919192,1586.2531420708237,877.8673260185806,518.8708469910025,189.50908269745923,0.9978438047316719,0.999993400405364,1.0
6339,0.0,0.031818181818181815,0.00196969696969697,1574.7792118636362,867.9922460724065,522.032240548956,184.74801833398305,0.9978625907052366,0.9999934005543788,1.0
6340,0.0,0.031818181818181815,0.00202020202020202,1563.5142561048979,858.1227014606666,525.1593474123492,180.22621799549142,0.9978973944217334,0.9999933979208655,1.0
6341,0.0,0.031818181818181815,0.0020707070707070706,1552.4507851503722,848.2671957836283,528.2535300010932,175.92455299012818,0.9979310716310305,0.9999933960695995,1.0
6342,0.0,0.031818181818181815,0.002121212121212121,1541.5819057853332,838.4319060788494,531.3165897241315,171.82734935742246,0.9979636095820053,0.9999933942827443,1.0
6343,0.0,0.031818181818181815,0.002171717171717172,1530.9013504519553,828.6274257518489,534.3484127349502,167.92052698406314,0.9979949736808805,0.9999933930124704,1.0
6344,0.0,0.031818181818181815,0.0022222222222222222,1520.4033888867575,818.8561715298047,537.350467903666,164.19072362750467,0.9980251015791066,0.9999933925336196,1.0
6345,0.0,0.031818181818181815,0.0022727272727272726,1510.0826832121957,809.1271349765884,540.3227350250472,160.62635303468323,0.9980538960184425,0.9999933908357875,1.0
6346,0.0,0.031818181818181815,0.0023232323232323234,1499.9343973960267,799.4429336987523,543.2684185063317,157.21760219813677,0.9980812161402196,0.9999933894846552,1.0
6347,0.0,0.031818181818181815,0.002373737373737374,1489.9537905475736,789.8093330208358,546.1847587767556,153.95392516281845,0.9981068670695667,0.9999933878642407,1.0
6348,0.0,0.031818181818181815,0.0024242424242424242,1480.1368043467073,780.2296781504756,549.0761045640247,150.8252588349642,0.9981305878601879,0.9999933874927939,1.0
6349,0.0,0.031818181818181815,0.0024747474747474746,1470.4791357756321,770.706653474941,551.9410930054801,147.82476776018075,0.9981520377057479,0.9999933840153971,1.0
6350,0.0,0.031818181818181815,0.002525252525252525,1460.9770113133382,761.2455537575752,554.7816670556576,144.94356783342755,0.9981707803727661,0.9999933841917992,1.0
6351,0.0,0.031818181818181815,0.002575757575757576,1451.6268843105026,751.8464984968723,557.5975648259118,142.17639294431683,0.9981862673166981,0.9999933820267147,1.0
6352,0.0,0.031818181818181815,0.0026262626262626263,1442.4251241701486,742.5131412393002,560.3919388379945,139.51500456463327,0.9981883056896199,0.9999933796314391,1.0
6353,0.0,0.031818181818181815,0.0026767676767676767,1433.3685217916009,733.24578572067,563.1630935355352,136.95343129553476,0.9981958821583752,0.9999933800596907,1.0
6354,0.0,0.031818181818181815,0.0027272727272727275,1424.4539336203088,724.0482329419992,565.9123568737396,134.4877368583857,0.9981978762392549,0.9999933772429418,1.0
6355,0.0,0.031818181818181815,0.002777777777777778,1415.678179714815,714.9194388170117,568.6406802770562,132.11172761437956,0.9981931581357221,0.9999933755298054,1.0
6356,0.0,0.031818181818181815,0.0028282828282828283,1407.0384680142388,705.8639717526221,571.3492185158648,129.81945596971855,0.9981804146515044,0.9999933760588265,1.0
6357,0.0,0.031818181818181815,0.0028787878787878787,1398.5319346037177,696.8782881684892,574.0385631368936,127.60858959756297,0.9981581452704915,0.9999933727605174,1.0
6358,0.0,0.031818181818181815,0.002929292929292929,1390.155798006007,687.9681237240411,576.7091728240384,125.47292573147934,0.9981246656043254,0.9999933761005154,1.0
6359,0.0,0.031818181818181815,0.00297979797979798,1381.907532067863,679.1294340863651,579.3606039286387,123.41102854612109,0.998078119756503,0.9999933724270917,1.0
6360,0.0,0.031818181818181815,0.0030303030303030303,1373.7846445892937,670.3664856724863,581.9960179589643,121.41726167378692,0.9980165011666388,0.9999933702636754,1.0
6361,0.0,0.031818181818181815,0.0030808080808080807,1365.784506816652,661.6755543390891,584.6144628213442,119.48865956866211,0.9979376808718385,0.9999933690377122,1.0
6362,0.0,0.031818181818181815,0.0031313131313131315,1357.9049590958593,653.0597080545149,587.2168300205558,117.62290840765127,0.9978394401798371,0.9999933667769256,1.0
6363,0.0,0.031818181818181815,0.003181818181818182,1350.1436685881026,644.5180170203994,589.8036459330369,115.81575312042878,0.9977195043397669,0.9999933650176908,1.0
6364,0.0,0.031818181818181815,0.0032323232323232323,1342.498339758853,636.0504128656521,592.3767160526522,114.06553001975772,0.9975755724260248,0.99999336228487,1.0
6365,0.0,0.031818181818181815,0.0032828282828282827,1334.9669358527353,627.6572349697772,594.9355482733927,112.36907697227616,0.9974053424233278,0.9999933638290458,1.0
6366,0.0,0.031818181818181815,0.003333333333333333,1327.5473422152936,619.33639616854,597.4813600078587,110.72384091289587,0.9972350561207414,0.9999933614630045,1.0
6367,0.0,0.031818181818181815,0.003383838383838384,1320.2376023151328,611.089310715608,600.0149009578472,109.127935423915,0.997011225848598,0.9999933598041633,1.0
6368,0.0,0.031818181818181815,0.0034343434343434343,1313.0357229773208,602.9161184800905,602.5355081082726,107.57934987741919,0.9967547272455034,0.9999933582842078,1.0
6369,0.0,0.031818181818181815,0.0034848484848484847,1305.9399264499598,594.812428991052,605.0467641386967,106.07438812690543,0.9964633279040488,0.9999933589605908,1.0
6370,0.0,0.031818181818181815,0.0035353535353535356,1298.9483234697882,586.781726991816,607.5468146401208,104.61408015952657,0.9961348446109294,0.9999933548582361,1.0
6371,0.0,0.031818181818181815,0.003585858585858586,1292.059262496402,578.8222952570432,610.0374741762535,103.19426730573377,0.9957671652445911,0.9999933529670076,1.0
6372,0.0,0.031818181818181815,0.0036363636363636364,1285.2707949386613,570.931799041693,612.5191206171448,101.8138275499241,0.9953582773606852,0.9999933534974889,1.0
6373,0.0,0.031818181818181815,0.0036868686868686868,1278.5818007128428,563.1124386839838,614.9921944471862,100.4715673873643,0.9949063052297341,0.9999933531087147,1.0
6374,0.0,0.031818181818181815,0.003737373737373737,1271.9903854242502,555.3607820851212,617.4581055285325,99.16542425499938,0.994409561245063,0.9999933508066003,1.0
6375,0.0,0.031818181818181815,0.003787878787878788,1265.4949824112873,547.6766960469376,619.9181955068652,97.89349211911258,0.9383284716084125,0.9999933543220367,1.0
6376,0.0,0.031818181818181815,0.0038383838383838384,1259.0941921081403,540.0606186923414,622.3722083498087,96.65567213902614,0.9402589069978344,0.9999933484568696,1.0
6377,0.0,0.031818181818181815,0.0038888888888888888,1252.7866297656474,532.509730470827,624.8202916676692,95.45041753173791,0.9388472950368155,0.9999933477071526,1.0
6378,0.0,0.031818181818181815,0.00393939393939394,1246.5709449606538,525.0246022922702,627.2643075113701,94.27593442551733,0.9376027839089932,0.9999933465374561,1.0
6379,0.0,0.031818181818181815,0.00398989898989899,1240.4455460386698,517.6036546708938,629.7050252506597,93.13075561568803,0.9364395742532797,0.9999933465285747,1.0
6380,0.0,0.031818181818181815,0.00404040404040404,1234.4096951506517,510.245987149201,632.1415594135142,92.01540751801258,0.9353171303915535,0.9999933409758578,1.0
6381,0.0,0.031818181818181815,0.004090909090909091,1228.4611811619325,502.9511823947323,634.5773176487019,90.92671829074789,0.9342125696851987,0.9999933410077474,1.0
6382,0.0,0.031818181818181815,0.004141414141414141,1222.5997127951432,495.71826593672904,637.0099322426904,89.86480296919399,0.9331116383840298,0.9999933429818568,1.0
6383,0.0,0.031818181818181815,0.004191919191919192,1216.8236415769215,488.54582469071283,639.4425872592255,88.8290628627783,0.9320049256310291,0.9999933356367215,1.0
6384,0.0,0.031818181818181815,0.004242424242424242,1211.1320912110605,481.43291306365154,641.8757024050592,87.81694998841704,0.9308860159592969,0.9999933396799374,1.0
6385,0.0,0.031818181818181815,0.004292929292929293,1205.5236307216346,474.379773508349,644.3089021694304,86.82990398571746,0.9297504734502616,0.9999933390177342,1.0
6386,0.0,0.031818181818181815,0.004343434343434344,1199.997402252343,467.3836060978656,646.7428363730196,85.86560862175611,0.9285952392333878,0.9999933369002909,1.0
6387,0.0,0.031818181818181815,0.004393939393939394,1194.5521392812798,460.44420306625307,649.1783392671005,84.9237285637846,0.9274182477824527,0.9999933316417646,1.0
6388,0.0,0.031818181818181815,0.0044444444444444444,1189.1870622630577,453.5616336080566,651.6168270671888,84.00245603938492,0.9262181716886826,0.9999933332374774,1.0
6389,0.0,0.031818181818181815,0.004494949494949495,1183.9011786497686,446.73436450764984,654.0574905559497,83.10385349572243,0.9249942394536443,0.9999933306913875,1.0
6390,0.0,0.031818181818181815,0.004545454545454545,1178.6934690200433,439.9615249722174,656.5016915913329,82.22382505539099,0.9237461064714757,0.9999933327145965,1.0
6391,0.0,0.031818181818181815,0.004595959595959596,1173.5630743642068,433.242741974791,658.9502009514708,81.36417227708989,0.9224737546487576,0.9999933321653819,1.0
6392,0.0,0.031818181818181815,0.004646464646464647,1168.5093390101947,426.57618250933683,661.4036399918232,80.52360634700744,0.921177422783994,0.9999933296086337,1.0
6393,0.0,0.031818181818181815,0.004696969696969697,1163.5316090066399,419.96269812084665,663.8617763873044,79.70118665850987,0.9235228537569667,0.9999933278286591,1.0
6394,0.0,0.031818181818181815,0.004747474747474748,1158.629573056699,413.40155049750683,666.3253583809546,78.89780270648589,0.9221809335860002,0.9999933267401737,1.0
6395,0.0,0.031818181818181815,0.004797979797979798,959.1596357719441,315.35664759904466,605.3354864517728,77.26752855078985,0.5911387600347325,0.9999933235714555,1.0
6396,0.0,0.031818181818181815,0.0048484848484848485,956.2430752349824,330.92722183064325,611.9660956053497,76.47313804697319,0.5828825285883531,0.9999933219347952,1.0
6397,0.0,0.031818181818181815,0.004898989898989899,954.0511951745027,369.1142796129243,623.4618951751929,75.6944681771497,0.5772143920654599,0.9999933194253835,1.0
6398,0.0,0.031818181818181815,0.004949494949494949,950.9507612213579,406.0783207676359,630.8334642158561,74.93097160954699,0.572612003986082,0.9999933210298915,1.0
6399,0.0,0.031818181818181815,0.005,947.8479380096135,426.41734342079826,637.7777694788408,74.18431832553256,0.5686369836815722,0.9999933205431276,1.0
6400,0.0,0.03232323232323232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6401,0.0,0.03232323232323232,5.0505050505050505e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6402,0.0,0.03232323232323232,0.00010101010101010101,4985.508897056201,1075.8464087822658,374.577610240417,3530.3776247131896,0.9960780869142538,0.999996892906366,1.0
6403,0.0,0.03232323232323232,0.00015151515151515152,3809.6093259518493,1075.9939169589634,378.58987782736585,2355.018941652821,0.9959125060260957,0.9999965889707582,1.0
6404,0.0,0.03232323232323232,0.00020202020202020202,3226.059341028635,1076.1059259910867,382.61574286480663,1767.332126728721,0.9958384833294719,0.9999963054828098,1.0
6405,0.0,0.03232323232323232,0.0002525252525252525,2877.5702528662478,1076.1916057161652,386.6548002424197,1414.7180829976915,0.9958158864058729,0.9999960233190083,1.0
6406,0.0,0.03232323232323232,0.00030303030303030303,2646.6124406012887,1076.2485825718104,390.70738845175947,1179.6408744059127,0.9959086405007279,0.9999957552787615,1.0
6407,0.0,0.03232323232323232,0.00035353535353535354,2482.7551372433513,1076.2477407135202,394.77235579076205,1011.7302530073248,0.9959996088271676,0.9999954458860908,1.0
6408,0.0,0.03232323232323232,0.00040404040404040404,2360.773534650419,1076.1210370496256,398.85102121762884,885.7963570574902,0.9960085333324843,0.9999951357337613,1.0
6409,0.0,0.03232323232323232,0.00045454545454545455,2266.5700869386883,1075.7807564536652,402.93603476657427,787.8489518669708,0.9960976832781681,0.9999947889701393,1.0
6410,0.0,0.03232323232323232,0.000505050505050505,2191.6426630905303,1075.1168922299912,407.0267886643578,709.4914118395118,0.9961849039136204,0.9999944297506298,1.0
6411,0.0,0.03232323232323232,0.0005555555555555556,2130.5032340591792,1074.0314773006721,411.117317206983,645.3797198827015,0.9962118360402477,0.99999405186297,1.0
6412,0.0,0.03232323232323232,0.0006060606060606061,2079.8531831318387,1072.4416158286208,415.20208956825263,591.9540900827496,0.9962962914575919,0.9999937013966455,1.0
6413,0.0,0.03232323232323232,0.0006565656565656566,2036.2384940355537,1070.2842910299164,419.2727762385448,546.7479766321558,0.9963785699192478,0.9999934616514772,1.0
6414,0.0,0.03232323232323232,0.0007070707070707071,1998.8533485555135,1067.522152772096,423.3274451305697,507.9980682039768,0.9964586163911766,0.9999934384324507,1.0
6415,0.0,0.03232323232323232,0.0007575757575757576,1965.9162334694743,1064.1387374998349,427.35706343424135,474.41524803870016,0.9965363926283468,0.9999934365834453,1.0
6416,0.0,0.03232323232323232,0.0008080808080808081,1936.5284311775386,1060.1325630360152,431.36140758547526,445.0286511271988,0.9966118782546468,0.9999934349745079,1.0
6417,0.0,0.03232323232323232,0.0008585858585858586,1909.960356286715,1055.522418797369,435.33318991371107,419.0991621094108,0.996644338651411,0.999993433226455,1.0
6418,0.0,0.03232323232323232,0.0009090909090909091,1885.657616921275,1050.3323754954095,439.2696284301237,396.04967616697786,0.9967161399680119,0.9999934315903373,1.0
6419,0.0,0.03232323232323232,0.0009595959595959596,1863.1961702596764,1044.5958183337916,443.16833882122546,375.42573252889724,0.9967856618566294,0.9999934299239374,1.0
6420,0.0,0.03232323232323232,0.00101010101010101,1842.2468274488192,1038.3491331278492,447.0288249625228,356.86295393706587,0.9968529432690201,0.9999934277391213,1.0
6421,0.0,0.03232323232323232,0.0010606060606060605,1822.5537925836284,1031.633678641525,450.84707016893117,340.0671662113864,0.9969180325887665,0.9999934259155001,1.0
6422,0.0,0.03232323232323232,0.0011111111111111111,1803.9153831991835,1024.4892637966514,454.62218556328025,324.7981908304564,0.9969809854448058,0.9999934246572562,1.0
6423,0.0,0.03232323232323232,0.0011616161616161617,1786.1721070355952,1016.9573759588093,458.35390361991176,310.85555460048545,0.9970418628805392,0.9999934234087238,1.0
6424,0.0,0.03232323232323232,0.0012121212121212121,1769.196606323179,1009.0760142107265,462.04128822275015,298.0731944010081,0.9971007297578387,0.9999934206863866,1.0
6425,0.0,0.03232323232323232,0.0012626262626262625,1752.8871464981148,1000.8832676973325,465.6843917071983,286.31339898740134,0.997157653413136,0.9999934193919968,1.0
6426,0.0,0.03232323232323232,0.0013131313131313131,1737.1610518115185,992.4152881692344,469.2831069635631,275.4577761986975,0.9972127024486278,0.9999934186958773,1.0
6427,0.0,0.03232323232323232,0.0013636363636363637,1721.9528048625834,983.7022484141289,472.8396481180862,265.4045473280985,0.9972390157523211,0.9999934174339933,1.0
6428,0.0,0.03232323232323232,0.0014141414141414141,1707.2056781380197,974.7786925308997,476.35193120826443,256.0696352934028,0.9972910653120409,0.9999934159299911,1.0
6429,0.0,0.03232323232323232,0.0014646464646464645,1692.8757148671357,965.6734105029373,479.8192943866143,247.3779130919429,0.9973414305631446,0.9999934141685465,1.0
6430,0.0,0.03232323232323232,0.0015151515151515152,1678.9253656335982,956.4093004234851,483.2455877825323,239.2651785289272,0.9973901783051239,0.9999934131655988,1.0
6431,0.0,0.03232323232323232,0.0015656565656565658,1665.3234383333852,947.0122480450709,486.63057627403396,231.6751236982709,0.9974373734477644,0.9999934105882271,1.0
6432,0.0,0.03232323232323232,0.0016161616161616162,1652.0437294381227,937.5054053980311,489.97340092499144,224.5585402395718,0.9974830785988165,0.9999934098010883,1.0
6433,0.0,0.03232323232323232,0.0016666666666666666,1639.064046555999,927.9084249737361,493.27733599983185,217.87286720045267,0.9975273536675059,0.9999934079287375,1.0
6434,0.0,0.03232323232323232,0.0017171717171717172,1626.3655649959937,918.236927119071,496.54248483665833,211.57999441248285,0.9975702555036285,0.9999934075620395,1.0
6435,0.0,0.03232323232323232,0.0017676767676767678,1613.9319880582234,908.5105467598205,499.76795428741934,205.64719296680778,0.9976118373067936,0.9999934060255139,1.0
6436,0.0,0.03232323232323232,0.0018181818181818182,1601.749378105937,898.7440009019892,502.95691021155017,200.04313470326815,0.9976521480218619,0.9999934043476163,1.0
6437,0.0,0.03232323232323232,0.0018686868686868686,1589.805249868843,888.949002620835,506.1098104898592,194.74152978438724,0.9976912313558735,0.9999934025288753,1.0
6438,0.0,0.03232323232323232,0.0019191919191919192,1578.089032138345,879.1376990998169,509.2274714209434,189.71825930884734,0.9977291247108824,0.9999934014439209,1.0
6439,0.0,0.03232323232323232,0.00196969696969697,1566.5912261977073,869.3222502449062,512.310527867925,184.9523346695205,0.9977481311136506,0.9999933999197299,1.0
6440,0.0,0.03232323232323232,0.00202020202020202,1555.303151556238,859.5125033602508,515.3597528944601,180.4247722111686,0.9977840601563943,0.9999933988261009,1.0
6441,0.0,0.03232323232323232,0.0020707070707070706,1544.2173365710232,849.7162960011592,518.3766904794174,176.11789865528863,0.9978188499317943,0.9999933972198726,1.0
6442,0.0,0.03232323232323232,0.002121212121212121,1533.3267281349135,839.9426597610727,521.3618810149519,172.01586622954892,0.9978524922378268,0.999993395318077,1.0
6443,0.0,0.03232323232323232,0.002171717171717172,1522.6249839161383,830.1975420930121,524.3163627372987,168.10502058486418,0.9978849585368984,0.9999933940514381,1.0
6444,0.0,0.03232323232323232,0.0022222222222222222,1512.106506308388,820.4869251941254,527.2420019546385,164.37136812306835,0.9979161945165198,0.9999933917803395,1.0
6445,0.0,0.03232323232323232,0.0022727272727272726,1501.7657755979699,810.8182885922452,530.1387625492216,160.8030130498173,0.9979461134796154,0.9999933912843483,1.0
6446,0.0,0.03232323232323232,0.0023232323232323234,1491.5979119467484,801.1951077648746,533.0070641706038,157.39026030865898,0.997974588264183,0.9999933898594372,1.0
6447,0.0,0.03232323232323232,0.002373737373737374,1481.5982303649607,791.6218576730771,535.8483154641726,154.12219998157707,0.9980014417599653,0.9999933885824318,1.0
6448,0.0,0.03232323232323232,0.0024242424242424242,1471.7624026552967,782.1027846853722,538.6638823334979,150.99003862247082,0.9980264357386673,0.9999933874215214,1.0
6449,0.0,0.03232323232323232,0.0024747474747474746,1462.08627908791,772.6410152751887,541.4534166540125,147.98649659584225,0.9980492579605499,0.9999933853972808,1.0
6450,0.0,0.03232323232323232,0.002525252525252525,1452.566110590842,763.2394968499066,544.2186925877822,145.10213076637956,0.9980695078459236,0.9999933855248928,1.0
6451,0.0,0.03232323232323232,0.002575757575757576,1443.1981229484581,753.9004171690121,546.9605130205819,142.3311067069153,0.9980757325857007,0.9999933830317412,1.0
6452,0.0,0.03232323232323232,0.0026262626262626263,1433.978844404287,744.6272094076444,549.6794752680507,139.66638383609097,0.998089820098885,0.9999933830972275,1.0
6453,0.0,0.03232323232323232,0.0026767676767676767,1424.9049554304002,735.4222720290618,552.3746617924699,137.10301391023677,0.9980995641605139,0.9999933806059809,1.0
6454,0.0,0.03232323232323232,0.0027272727272727275,1415.9731820553325,726.2838115941995,555.05004951111,134.63412194751436,0.9981040791594235,0.9999933796774138,1.0
6455,0.0,0.03232323232323232,0.002777777777777778,1407.1805251785236,717.2161798889833,557.7035082576895,132.2545604220868,0.9981023163280001,0.9999933766175116,1.0
6456,0.0,0.03232323232323232,0.0028282828282828283,1398.5240145069756,708.2206372099017,560.336920464697,129.9606141903687,0.9980930529530951,0.9999933749952826,1.0
6457,0.0,0.03232323232323232,0.0028787878787878787,1390.0007962100071,699.2967652345787,562.9523460096862,127.74616284518561,0.9980748867128301,0.9999933760703342,1.0
6458,0.0,0.03232323232323232,0.002929292929292929,1381.608116481837,690.4448212535021,565.5485235262131,125.60867472179962,0.9980462368905714,0.9999933748801226,1.0
6459,0.0,0.03232323232323232,0.00297979797979798,1373.343401573702,681.6677001509697,568.1262790553901,123.54411933293613,0.9980053532858805,0.9999933722899065,1.0
6460,0.0,0.03232323232323232,0.0030303030303030303,1365.2040898186651,672.9630301834932,570.6863818535267,121.54843121937301,0.9979503337571661,0.9999933687323689,1.0
6461,0.0,0.03232323232323232,0.0030808080808080807,1357.1876414003864,664.3338920971382,573.2304261237005,119.61757949136882,0.9978791484975277,0.9999933686302706,1.0
6462,0.0,0.03232323232323232,0.0031313131313131315,1349.2917634743217,655.7782110033668,575.7582376722748,117.74898412798939,0.9977896707110373,0.999993367306229,1.0
6463,0.0,0.03232323232323232,0.003181818181818182,1341.5141008167402,647.2966274052533,578.271446436811,115.94000664181112,0.997679708451366,0.9999933654609504,1.0
6464,0.0,0.03232323232323232,0.0032323232323232323,1333.8523789357178,638.8900871305973,580.7698537991851,114.18702095902063,0.9975628101599682,0.9999933671256132,1.0
6465,0.0,0.03232323232323232,0.0032828282828282827,1326.3046707769745,630.5556381568094,583.2543362971401,112.48890008086437,0.9974098257451628,0.9999933632692557,1.0
6466,0.0,0.03232323232323232,0.003333333333333333,1318.868546200797,622.295431338981,585.725439681024,110.84168304479226,0.9972301401351967,0.9999933619783531,1.0
6467,0.0,0.03232323232323232,0.003383838383838384,1311.542297444882,614.1085850482013,588.1840044623204,109.2440714949812,0.9970215289072041,0.9999933619832243,1.0
6468,0.0,0.03232323232323232,0.0034343434343434343,1304.3238255442957,605.9942929031349,590.6308745684437,107.69328962203281,0.9967817896840163,0.9999933589678681,1.0
6469,0.0,0.03232323232323232,0.0034848484848484847,1297.211327176493,597.9517779557891,593.0659525382157,106.18779518555675,0.9965087529020178,0.9999933583177157,1.0
6470,0.0,0.03232323232323232,0.0035353535353535356,1290.2027367582577,589.9814501483561,595.490542395416,104.72505876654486,0.9962002933678505,0.9999933580531691,1.0
6471,0.0,0.03232323232323232,0.003585858585858586,1283.2966370293298,582.081609270319,597.905648290799,103.30340195966937,0.9958543494638603,0.9999933560117819,1.0
6472,0.0,0.03232323232323232,0.0036363636363636364,1276.4911009677944,574.2524039743275,600.3111648116683,101.92109358065136,0.9954689464455189,0.9999933564478213,1.0
6473,0.0,0.03232323232323232,0.0036868686868686868,1269.7843378595926,566.4930545820371,602.7086299388047,100.57756930097366,0.9950422286212206,0.9999933492836687,1.0
6474,0.0,0.03232323232323232,0.003737373737373737,1263.17525801595,558.8020981045447,605.098206767505,99.26950682906681,0.994572497078361,0.9999933522558848,1.0
6475,0.0,0.03232323232323232,0.003787878787878788,1256.6621328006777,551.1780099816897,607.481111499581,97.99625108291366,0.9439473439591791,0.9999933525396677,1.0
6476,0.0,0.03232323232323232,0.0038383838383838384,1250.2431069149943,543.6219092082492,609.8578244609089,96.75700022720048,0.94105795699144,0.9999933487555371,1.0
6477,0.0,0.03232323232323232,0.0038888888888888888,1243.9170854316335,536.1321908393347,612.2275735086987,95.55097375052355,0.9394766961715717,0.9999933441340498,1.0
6478,0.0,0.03232323232323232,0.00393939393939394,1237.6825144453132,528.708204902864,614.5942005727047,94.37463285852755,0.9381650222322935,0.9999933474348432,1.0
6479,0.0,0.03232323232323232,0.00398989898989899,1231.5379923236105,521.3480504606641,616.9559417034288,93.22847928319607,0.9369734035238313,0.999993342459312,1.0
6480,0.0,0.03232323232323232,0.00404040404040404,1225.4825537375236,514.0514331616259,619.3142462993437,92.11101410189258,0.9358424999308621,0.9999933432091124,1.0
6481,0.0,0.03232323232323232,0.004090909090909091,1219.5142660511237,506.8169979478789,621.6698540038669,91.0212705816848,0.9347415525484327,0.9999933392633731,1.0
6482,0.0,0.03232323232323232,0.004141414141414141,1213.6325272228705,499.6448265668141,624.0234335992654,89.95767370340764,0.9336523078829896,0.9999933415215846,1.0
6483,0.0,0.03232323232323232,0.004191919191919192,1207.8356691517693,492.5338943499373,626.3754093787829,88.92049820433385,0.9325630531636746,0.9999933377999095,1.0
6484,0.0,0.03232323232323232,0.004242424242424242,1202.122909806977,485.4835380138511,628.72698091848,87.90726003355303,0.9314659197041034,0.9999933407921888,1.0
6485,0.0,0.03232323232323232,0.004292929292929293,1196.4928012099836,478.48975162022543,631.0782770826117,86.91874728356561,0.9303554858903617,0.9999933385520202,1.0
6486,0.0,0.03232323232323232,0.004343434343434344,1190.9445176157706,471.5567707388227,633.4299813302887,85.95272205008769,0.929227992909647,0.999993339211441,1.0
6487,0.0,0.03232323232323232,0.004393939393939394,1185.4766217975075,464.67907013335207,635.7830570936712,85.00948783734566,0.9280808513429055,0.9999933367702615,1.0
6488,0.0,0.03232323232323232,0.0044444444444444444,1180.0884741135842,457.85917537770547,638.1360569600438,84.0876433536032,0.926912331198474,0.9999933337250116,1.0
6489,0.0,0.03232323232323232,0.004494949494949495,1174.7788444263579,451.093285008209,640.4928812337803,83.18723463784772,0.9257213428940414,0.9999933354391308,1.0
6490,0.0,0.03232323232323232,0.004545454545454545,1169.546771674858,444.38156158167294,642.8527969879842,82.3064915673367,0.9281619337049085,0.9999933305279789,1.0
6491,0.0,0.03232323232323232,0.004595959595959596,1164.3915021663952,437.72609881628523,645.2140406142335,81.4461783118004,0.9269283097365401,0.9999933288115256,1.0
6492,0.0,0.03232323232323232,0.004646464646464647,1159.3121086831798,431.121227192898,647.5810296461632,80.60407791548414,0.925670566838727,0.9999933289009195,1.0
6493,0.0,0.03232323232323232,0.004696969696969697,1154.3079558095096,424.5705160269699,649.9520728761054,79.78025778897336,0.9243890853501696,0.9999933249567844,1.0
6494,0.0,0.03232323232323232,0.004747474747474748,1149.3781673124113,418.0703236143818,652.3268894831745,78.97541526083478,0.923084410967296,0.9999933280204012,1.0
6495,0.0,0.03232323232323232,0.004797979797979798,1144.5230822784151,411.6224737042048,654.7072112903479,78.18785761598338,0.9217572361149655,0.9999933232149635,1.0
6496,0.0,0.03232323232323232,0.0048484848484848485,946.941827811414,459.6281141446552,519.1951312272304,76.55202011195024,0.5881811271338386,0.9999933242380005,1.0
6497,0.0,0.03232323232323232,0.004898989898989899,944.1527560242359,450.9777704711819,529.4882537667536,75.77342717668876,0.5810562350670085,0.9999933230706605,1.0
6498,0.0,0.03232323232323232,0.004949494949494949,940.9592609622916,442.32917010139363,551.0058391618991,75.00970306396448,0.575800745408897,0.9999933179127856,1.0
6499,0.0,0.03232323232323232,0.005,938.1513545162375,433.6865511588376,562.0519833082403,74.26245975035658,0.5714436803381197,0.9999933182189111,1.0
6500,0.0,0.03282828282828283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6501,0.0,0.03282828282828283,5.0505050505050505e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6502,0.0,0.03282828282828283,0.00010101010101010101,4982.685510255195,1075.8457343318028,368.2046680418607,3534.269969280682,0.9959366183794792,0.999996921466341,1.0
6503,0.0,0.03282828282828283,0.00015151515151515152,3805.769495645299,1075.9957529079184,372.13740432224586,2357.6161020879263,0.9957633019083085,0.9999966207159712,1.0
6504,0.0,0.03282828282828283,0.00020202020202020202,3221.4750736424717,1076.1068019932436,376.0808916520191,1769.2821307648992,0.9956847185478602,0.9999963407073699,1.0
