,Meta,bsyn,bdeg,Apc_Period_Module,Apc_Amplitude_Module,Apc_Period_MA,Apc_Amplitude_MA
2750,0.0,0.8152173913043478,0.07898550724637682,68.93294664669884,0.5978068139059132,59.37505045328368,0.5664914089306063
2751,0.0,0.8152173913043478,0.08043478260869565,56.825021099003855,0.5978157204478316,53.67024901599373,0.5677453948670275
2752,0.0,0.8152173913043478,0.0818840579710145,52.10510510854672,0.5978256014719889,50.869401671121494,0.5683092993574063
2753,0.0,0.8152173913043478,0.08333333333333333,49.5536447200016,0.5978319605423356,49.10676116567865,0.5686208452827742
2754,0.0,0.8152173913043478,0.08478260869565217,48.14366139163938,0.5978370266351496,47.95515401871724,0.5687866375055554
2755,0.0,0.8152173913043478,0.08623188405797101,47.524742230260124,0.5978390348748569,47.237596238941386,0.5688459330828665
2756,0.0,0.8152173913043478,0.08768115942028985,47.57803477332353,0.5978368216533765,46.86983342125217,0.5688106511817793
2757,0.0,0.8152173913043478,0.0891304347826087,48.330265916779894,0.5978349064831706,46.820171359254886,0.5686819152826038
2758,0.0,0.8152173913043478,0.09057971014492754,49.97176361920997,0.5978284617792474,47.1001780971403,0.5684541690456246
2759,0.0,0.8152173913043478,0.09202898550724636,53.06526668291582,0.5978222472231858,47.76711312146426,0.568106354998533
2760,0.0,0.8152173913043478,0.0934782608695652,59.67286906239094,0.5978106158127607,48.994059974793615,0.567581462149036
2761,0.0,0.8152173913043478,0.09492753623188405,0.0,0.0,51.42542345022686,0.5666131888681709
2762,0.0,0.8152173913043478,0.09637681159420289,0.0,0.0,0.0,0.0
2763,0.0,0.8152173913043478,0.09782608695652173,0.0,0.0,0.0,0.0
2764,0.0,0.8152173913043478,0.09927536231884057,0.0,0.0,0.0,0.0
2765,0.0,0.8152173913043478,0.10072463768115941,0.0,0.0,0.0,0.0
2766,0.0,0.8152173913043478,0.10217391304347825,0.0,0.0,0.0,0.0
2767,0.0,0.8152173913043478,0.1036231884057971,0.0,0.0,0.0,0.0
2768,0.0,0.8152173913043478,0.10507246376811594,0.0,0.0,0.0,0.0
2769,0.0,0.8152173913043478,0.10652173913043478,0.0,0.0,0.0,0.0
2770,0.0,0.8152173913043478,0.10797101449275362,0.0,0.0,0.0,0.0
2771,0.0,0.8152173913043478,0.10942028985507246,0.0,0.0,0.0,0.0
2772,0.0,0.8152173913043478,0.1108695652173913,0.0,0.0,0.0,0.0
2773,0.0,0.8152173913043478,0.11231884057971014,0.0,0.0,0.0,0.0
2774,0.0,0.8152173913043478,0.11376811594202899,0.0,0.0,0.0,0.0
2775,0.0,0.8152173913043478,0.11521739130434781,0.0,0.0,0.0,0.0
2776,0.0,0.8152173913043478,0.11666666666666665,0.0,0.0,0.0,0.0
2777,0.0,0.8152173913043478,0.1181159420289855,0.0,0.0,0.0,0.0
2778,0.0,0.8152173913043478,0.11956521739130434,0.0,0.0,0.0,0.0
2779,0.0,0.8152173913043478,0.12101449275362318,0.0,0.0,0.0,0.0
2780,0.0,0.8152173913043478,0.12246376811594202,0.0,0.0,0.0,0.0
2781,0.0,0.8152173913043478,0.12391304347826086,0.0,0.0,0.0,0.0
2782,0.0,0.8152173913043478,0.1253623188405797,0.0,0.0,0.0,0.0
2783,0.0,0.8152173913043478,0.12681159420289856,0.0,0.0,0.0,0.0
2784,0.0,0.8152173913043478,0.12826086956521737,0.0,0.0,0.0,0.0
2785,0.0,0.8152173913043478,0.12971014492753624,0.0,0.0,0.0,0.0
2786,0.0,0.8152173913043478,0.13115942028985506,0.0,0.0,0.0,0.0
2787,0.0,0.8152173913043478,0.13260869565217392,0.0,0.0,0.0,0.0
2788,0.0,0.8152173913043478,0.13405797101449274,0.0,0.0,0.0,0.0
2789,0.0,0.8152173913043478,0.13550724637681158,0.0,0.0,0.0,0.0
2790,0.0,0.8152173913043478,0.13695652173913042,0.0,0.0,0.0,0.0
2791,0.0,0.8152173913043478,0.13840579710144926,0.0,0.0,0.0,0.0
2792,0.0,0.8152173913043478,0.1398550724637681,0.0,0.0,0.0,0.0
2793,0.0,0.8152173913043478,0.14130434782608695,0.0,0.0,0.0,0.0
2794,0.0,0.8152173913043478,0.1427536231884058,0.0,0.0,0.0,0.0
2795,0.0,0.8152173913043478,0.14420289855072463,0.0,0.0,0.0,0.0
2796,0.0,0.8152173913043478,0.14565217391304347,0.0,0.0,0.0,0.0
2797,0.0,0.8152173913043478,0.1471014492753623,0.0,0.0,0.0,0.0
2798,0.0,0.8152173913043478,0.14855072463768115,0.0,0.0,0.0,0.0
2799,0.0,0.8152173913043478,0.15,0.0,0.0,0.0,0.0
2800,0.0,0.8297101449275363,0.05,0.0,0.0,0.0,0.0
2801,0.0,0.8297101449275363,0.051449275362318844,0.0,0.0,0.0,0.0
2802,0.0,0.8297101449275363,0.052898550724637686,0.0,0.0,0.0,0.0
2803,0.0,0.8297101449275363,0.05434782608695653,0.0,0.0,0.0,0.0
2804,0.0,0.8297101449275363,0.05579710144927536,0.0,0.0,0.0,0.0
2805,0.0,0.8297101449275363,0.0572463768115942,0.0,0.0,0.0,0.0
2806,0.0,0.8297101449275363,0.058695652173913045,0.0,0.0,0.0,0.0
2807,0.0,0.8297101449275363,0.060144927536231886,0.0,0.0,0.0,0.0
2808,0.0,0.8297101449275363,0.06159420289855073,0.0,0.0,0.0,0.0
2809,0.0,0.8297101449275363,0.06304347826086956,0.0,0.0,0.0,0.0
2810,0.0,0.8297101449275363,0.0644927536231884,0.0,0.0,0.0,0.0
2811,0.0,0.8297101449275363,0.06594202898550725,0.0,0.0,0.0,0.0
2812,0.0,0.8297101449275363,0.06739130434782609,0.0,0.0,0.0,0.0
2813,0.0,0.8297101449275363,0.06884057971014493,0.0,0.0,0.0,0.0
2814,0.0,0.8297101449275363,0.07028985507246377,0.0,0.0,0.0,0.0
2815,0.0,0.8297101449275363,0.07173913043478261,0.0,0.0,0.0,0.0
2816,0.0,0.8297101449275363,0.07318840579710145,0.0,0.0,0.0,0.0
2817,0.0,0.8297101449275363,0.0746376811594203,0.0,0.0,0.0,0.0
2818,0.0,0.8297101449275363,0.07608695652173914,0.0,0.0,0.0,0.0
2819,0.0,0.8297101449275363,0.07753623188405798,0.0,0.0,0.0,0.0
2820,0.0,0.8297101449275363,0.07898550724637682,0.0,0.0,0.0,0.0
2821,0.0,0.8297101449275363,0.08043478260869565,67.02915246395095,0.5978057748116743,58.190209059721546,0.5663642772779489
2822,0.0,0.8297101449275363,0.0818840579710145,55.7474937702773,0.597816171442839,52.7987369710646,0.5675757088222482
2823,0.0,0.8297101449275363,0.08333333333333333,51.20969798633155,0.5978268290205232,50.09437770603728,0.568128230676448
2824,0.0,0.8297101449275363,0.08478260869565217,48.72833932448265,0.5978312213309116,48.38049432465928,0.5684455574972082
2825,0.0,0.8297101449275363,0.08623188405797101,47.34090332250003,0.597833530797031,47.255349780782836,0.5686159679529861
2826,0.0,0.8297101449275363,0.08768115942028985,46.71079078606941,0.5978335752430544,46.54118005791456,0.5686769188933904
2827,0.0,0.8297101449275363,0.0891304347826087,46.721057299150324,0.5978341754621121,46.16494228455974,0.5686438710104721
2828,0.0,0.8297101449275363,0.09057971014492754,47.385115794783765,0.5978347957719593,46.09323783281968,0.5685269409928128
2829,0.0,0.8297101449275363,0.09202898550724636,48.87099802166935,0.5978273241824092,46.330530320354704,0.5683071934643547
2830,0.0,0.8297101449275363,0.0934782608695652,51.635259921197346,0.5978209506807407,46.92780315093512,0.5679792335055569
2831,0.0,0.8297101449275363,0.09492753623188405,57.26343157864623,0.5978105528624695,48.027006527436114,0.5674759813397967
2832,0.0,0.8297101449275363,0.09637681159420289,0.0,0.0,50.09661675298989,0.566616763424108
2833,0.0,0.8297101449275363,0.09782608695652173,0.0,0.0,0.0,0.0
2834,0.0,0.8297101449275363,0.09927536231884057,0.0,0.0,0.0,0.0
2835,0.0,0.8297101449275363,0.10072463768115941,0.0,0.0,0.0,0.0
2836,0.0,0.8297101449275363,0.10217391304347825,0.0,0.0,0.0,0.0
2837,0.0,0.8297101449275363,0.1036231884057971,0.0,0.0,0.0,0.0
2838,0.0,0.8297101449275363,0.10507246376811594,0.0,0.0,0.0,0.0
2839,0.0,0.8297101449275363,0.10652173913043478,0.0,0.0,0.0,0.0
2840,0.0,0.8297101449275363,0.10797101449275362,0.0,0.0,0.0,0.0
2841,0.0,0.8297101449275363,0.10942028985507246,0.0,0.0,0.0,0.0
2842,0.0,0.8297101449275363,0.1108695652173913,0.0,0.0,0.0,0.0
2843,0.0,0.8297101449275363,0.11231884057971014,0.0,0.0,0.0,0.0
2844,0.0,0.8297101449275363,0.11376811594202899,0.0,0.0,0.0,0.0
2845,0.0,0.8297101449275363,0.11521739130434781,0.0,0.0,0.0,0.0
2846,0.0,0.8297101449275363,0.11666666666666665,0.0,0.0,0.0,0.0
2847,0.0,0.8297101449275363,0.1181159420289855,0.0,0.0,0.0,0.0
2848,0.0,0.8297101449275363,0.11956521739130434,0.0,0.0,0.0,0.0
2849,0.0,0.8297101449275363,0.12101449275362318,0.0,0.0,0.0,0.0
2850,0.0,0.8297101449275363,0.12246376811594202,0.0,0.0,0.0,0.0
2851,0.0,0.8297101449275363,0.12391304347826086,0.0,0.0,0.0,0.0
2852,0.0,0.8297101449275363,0.1253623188405797,0.0,0.0,0.0,0.0
2853,0.0,0.8297101449275363,0.12681159420289856,0.0,0.0,0.0,0.0
2854,0.0,0.8297101449275363,0.12826086956521737,0.0,0.0,0.0,0.0
2855,0.0,0.8297101449275363,0.12971014492753624,0.0,0.0,0.0,0.0
2856,0.0,0.8297101449275363,0.13115942028985506,0.0,0.0,0.0,0.0
2857,0.0,0.8297101449275363,0.13260869565217392,0.0,0.0,0.0,0.0
2858,0.0,0.8297101449275363,0.13405797101449274,0.0,0.0,0.0,0.0
2859,0.0,0.8297101449275363,0.13550724637681158,0.0,0.0,0.0,0.0
2860,0.0,0.8297101449275363,0.13695652173913042,0.0,0.0,0.0,0.0
2861,0.0,0.8297101449275363,0.13840579710144926,0.0,0.0,0.0,0.0
2862,0.0,0.8297101449275363,0.1398550724637681,0.0,0.0,0.0,0.0
2863,0.0,0.8297101449275363,0.14130434782608695,0.0,0.0,0.0,0.0
2864,0.0,0.8297101449275363,0.1427536231884058,0.0,0.0,0.0,0.0
2865,0.0,0.8297101449275363,0.14420289855072463,0.0,0.0,0.0,0.0
2866,0.0,0.8297101449275363,0.14565217391304347,0.0,0.0,0.0,0.0
2867,0.0,0.8297101449275363,0.1471014492753623,0.0,0.0,0.0,0.0
2868,0.0,0.8297101449275363,0.14855072463768115,0.0,0.0,0.0,0.0
2869,0.0,0.8297101449275363,0.15,0.0,0.0,0.0,0.0
2870,0.0,0.8442028985507246,0.05,0.0,0.0,0.0,0.0
2871,0.0,0.8442028985507246,0.051449275362318844,0.0,0.0,0.0,0.0
2872,0.0,0.8442028985507246,0.052898550724637686,0.0,0.0,0.0,0.0
2873,0.0,0.8442028985507246,0.05434782608695653,0.0,0.0,0.0,0.0
2874,0.0,0.8442028985507246,0.05579710144927536,0.0,0.0,0.0,0.0
2875,0.0,0.8442028985507246,0.0572463768115942,0.0,0.0,0.0,0.0
2876,0.0,0.8442028985507246,0.058695652173913045,0.0,0.0,0.0,0.0
2877,0.0,0.8442028985507246,0.060144927536231886,0.0,0.0,0.0,0.0
2878,0.0,0.8442028985507246,0.06159420289855073,0.0,0.0,0.0,0.0
2879,0.0,0.8442028985507246,0.06304347826086956,0.0,0.0,0.0,0.0
2880,0.0,0.8442028985507246,0.0644927536231884,0.0,0.0,0.0,0.0
2881,0.0,0.8442028985507246,0.06594202898550725,0.0,0.0,0.0,0.0
2882,0.0,0.8442028985507246,0.06739130434782609,0.0,0.0,0.0,0.0
2883,0.0,0.8442028985507246,0.06884057971014493,0.0,0.0,0.0,0.0
2884,0.0,0.8442028985507246,0.07028985507246377,0.0,0.0,0.0,0.0
2885,0.0,0.8442028985507246,0.07173913043478261,0.0,0.0,0.0,0.0
2886,0.0,0.8442028985507246,0.07318840579710145,0.0,0.0,0.0,0.0
2887,0.0,0.8442028985507246,0.0746376811594203,0.0,0.0,0.0,0.0
2888,0.0,0.8442028985507246,0.07608695652173914,0.0,0.0,0.0,0.0
2889,0.0,0.8442028985507246,0.07753623188405798,0.0,0.0,0.0,0.0
2890,0.0,0.8442028985507246,0.07898550724637682,0.0,0.0,0.0,0.0
2891,0.0,0.8442028985507246,0.08043478260869565,0.0,0.0,0.0,0.0
2892,0.0,0.8442028985507246,0.0818840579710145,65.25491411602371,0.5978063822781667,57.05990246207375,0.5662309099492693
2893,0.0,0.8442028985507246,0.08333333333333333,54.71067490583587,0.5978170011631616,51.96121648525954,0.5674124216108445
2894,0.0,0.8442028985507246,0.08478260869565217,50.344198164963395,0.5978242690802458,49.34897602615618,0.5679553192339128
2895,0.0,0.8442028985507246,0.08623188405797101,47.93102619138821,0.5978309188207434,47.6788878125281,0.5682700621221367
2896,0.0,0.8442028985507246,0.08768115942028985,46.566039876508604,0.5978319543074896,46.57489413024837,0.5684318692190882
2897,0.0,0.8442028985507246,0.0891304347826087,45.92643221269835,0.5978335648041031,45.86870436176116,0.5684958128803981
2898,0.0,0.8442028985507246,0.09057971014492754,45.897439693880756,0.5978342541809839,45.48528744619095,0.5684728965913758
2899,0.0,0.8442028985507246,0.09202898550724636,46.484684827966085,0.5978308142619208,45.39276308301942,0.5683676964457887
2900,0.0,0.8442028985507246,0.0934782608695652,47.82498786270536,0.5978282015277094,45.59255946769565,0.5681581079169512
2901,0.0,0.8442028985507246,0.09492753623188405,50.30968496537636,0.5978221267624935,46.12646913353635,0.5678370976179675
2902,0.0,0.8442028985507246,0.09637681159420289,55.17282564588966,0.5978141210606038,47.11218098104763,0.5673672536743632
2903,0.0,0.8442028985507246,0.09782608695652173,71.80117003112387,0.5978023349670845,48.91152768417787,0.5665931392012942
2904,0.0,0.8442028985507246,0.09927536231884057,0.0,0.0,0.0,0.0
2905,0.0,0.8442028985507246,0.10072463768115941,0.0,0.0,0.0,0.0
2906,0.0,0.8442028985507246,0.10217391304347825,0.0,0.0,0.0,0.0
2907,0.0,0.8442028985507246,0.1036231884057971,0.0,0.0,0.0,0.0
2908,0.0,0.8442028985507246,0.10507246376811594,0.0,0.0,0.0,0.0
2909,0.0,0.8442028985507246,0.10652173913043478,0.0,0.0,0.0,0.0
2910,0.0,0.8442028985507246,0.10797101449275362,0.0,0.0,0.0,0.0
2911,0.0,0.8442028985507246,0.10942028985507246,0.0,0.0,0.0,0.0
2912,0.0,0.8442028985507246,0.1108695652173913,0.0,0.0,0.0,0.0
2913,0.0,0.8442028985507246,0.11231884057971014,0.0,0.0,0.0,0.0
2914,0.0,0.8442028985507246,0.11376811594202899,0.0,0.0,0.0,0.0
2915,0.0,0.8442028985507246,0.11521739130434781,0.0,0.0,0.0,0.0
2916,0.0,0.8442028985507246,0.11666666666666665,0.0,0.0,0.0,0.0
2917,0.0,0.8442028985507246,0.1181159420289855,0.0,0.0,0.0,0.0
2918,0.0,0.8442028985507246,0.11956521739130434,0.0,0.0,0.0,0.0
2919,0.0,0.8442028985507246,0.12101449275362318,0.0,0.0,0.0,0.0
2920,0.0,0.8442028985507246,0.12246376811594202,0.0,0.0,0.0,0.0
2921,0.0,0.8442028985507246,0.12391304347826086,0.0,0.0,0.0,0.0
2922,0.0,0.8442028985507246,0.1253623188405797,0.0,0.0,0.0,0.0
2923,0.0,0.8442028985507246,0.12681159420289856,0.0,0.0,0.0,0.0
2924,0.0,0.8442028985507246,0.12826086956521737,0.0,0.0,0.0,0.0
2925,0.0,0.8442028985507246,0.12971014492753624,0.0,0.0,0.0,0.0
2926,0.0,0.8442028985507246,0.13115942028985506,0.0,0.0,0.0,0.0
2927,0.0,0.8442028985507246,0.13260869565217392,0.0,0.0,0.0,0.0
2928,0.0,0.8442028985507246,0.13405797101449274,0.0,0.0,0.0,0.0
2929,0.0,0.8442028985507246,0.13550724637681158,0.0,0.0,0.0,0.0
2930,0.0,0.8442028985507246,0.13695652173913042,0.0,0.0,0.0,0.0
2931,0.0,0.8442028985507246,0.13840579710144926,0.0,0.0,0.0,0.0
2932,0.0,0.8442028985507246,0.1398550724637681,0.0,0.0,0.0,0.0
2933,0.0,0.8442028985507246,0.14130434782608695,0.0,0.0,0.0,0.0
2934,0.0,0.8442028985507246,0.1427536231884058,0.0,0.0,0.0,0.0
2935,0.0,0.8442028985507246,0.14420289855072463,0.0,0.0,0.0,0.0
2936,0.0,0.8442028985507246,0.14565217391304347,0.0,0.0,0.0,0.0
2937,0.0,0.8442028985507246,0.1471014492753623,0.0,0.0,0.0,0.0
2938,0.0,0.8442028985507246,0.14855072463768115,0.0,0.0,0.0,0.0
2939,0.0,0.8442028985507246,0.15,0.0,0.0,0.0,0.0
2940,0.0,0.8586956521739131,0.05,0.0,0.0,0.0,0.0
2941,0.0,0.8586956521739131,0.051449275362318844,0.0,0.0,0.0,0.0
2942,0.0,0.8586956521739131,0.052898550724637686,0.0,0.0,0.0,0.0
2943,0.0,0.8586956521739131,0.05434782608695653,0.0,0.0,0.0,0.0
2944,0.0,0.8586956521739131,0.05579710144927536,0.0,0.0,0.0,0.0
2945,0.0,0.8586956521739131,0.0572463768115942,0.0,0.0,0.0,0.0
2946,0.0,0.8586956521739131,0.058695652173913045,0.0,0.0,0.0,0.0
2947,0.0,0.8586956521739131,0.060144927536231886,0.0,0.0,0.0,0.0
2948,0.0,0.8586956521739131,0.06159420289855073,0.0,0.0,0.0,0.0
2949,0.0,0.8586956521739131,0.06304347826086956,0.0,0.0,0.0,0.0
2950,0.0,0.8586956521739131,0.0644927536231884,0.0,0.0,0.0,0.0
2951,0.0,0.8586956521739131,0.06594202898550725,0.0,0.0,0.0,0.0
2952,0.0,0.8586956521739131,0.06739130434782609,0.0,0.0,0.0,0.0
2953,0.0,0.8586956521739131,0.06884057971014493,0.0,0.0,0.0,0.0
2954,0.0,0.8586956521739131,0.07028985507246377,0.0,0.0,0.0,0.0
2955,0.0,0.8586956521739131,0.07173913043478261,0.0,0.0,0.0,0.0
2956,0.0,0.8586956521739131,0.07318840579710145,0.0,0.0,0.0,0.0
2957,0.0,0.8586956521739131,0.0746376811594203,0.0,0.0,0.0,0.0
2958,0.0,0.8586956521739131,0.07608695652173914,0.0,0.0,0.0,0.0
2959,0.0,0.8586956521739131,0.07753623188405798,0.0,0.0,0.0,0.0
2960,0.0,0.8586956521739131,0.07898550724637682,0.0,0.0,0.0,0.0
2961,0.0,0.8586956521739131,0.08043478260869565,0.0,0.0,0.0,0.0
2962,0.0,0.8586956521739131,0.0818840579710145,0.0,0.0,0.0,0.0
2963,0.0,0.8586956521739131,0.08333333333333333,63.59749431877221,0.5978071038490261,55.987977880253965,0.5660918967118891
2964,0.0,0.8586956521739131,0.08478260869565217,53.712631151796565,0.5978179631487618,51.151807384006446,0.5672414649157655
2965,0.0,0.8586956521739131,0.08623188405797101,49.50778795542065,0.5978274585557128,48.62478479857356,0.567783704243233
2966,0.0,0.8586956521739131,0.08768115942028985,47.16048327716905,0.5978306740905771,47.00203705934533,0.5680869739033656
2967,0.0,0.8586956521739131,0.0891304347826087,45.81680574477032,0.5978346452494326,45.9180502742057,0.5682651235232937
2968,0.0,0.8586956521739131,0.09057971014492754,45.16892098979027,0.5978334327407668,45.218569738875736,0.5683252260660134
2969,0.0,0.8586956521739131,0.09202898550724636,45.105547393992445,0.5978370345363038,44.819091535812134,0.5683158766133335
2970,0.0,0.8586956521739131,0.0934782608695652,45.62190309848612,0.5978359828528543,44.7179262986884,0.5682032376468583
2971,0.0,0.8586956521739131,0.09492753623188405,46.83593840939339,0.5978310342618107,44.8833257399958,0.5679995720853267
2972,0.0,0.8586956521739131,0.09637681159420289,49.077310602234746,0.5978263200868337,45.35911592970194,0.567703100494322
2973,0.0,0.8586956521739131,0.09782608695652173,53.325153065779055,0.5978157491860558,46.24808108118151,0.5672482258716894
2974,0.0,0.8586956521739131,0.09927536231884057,65.15188071660286,0.5978094084577311,47.830280310064374,0.5665394619829854
2975,0.0,0.8586956521739131,0.10072463768115941,0.0,0.0,52.21769018504783,0.5644951626140131
2976,0.0,0.8586956521739131,0.10217391304347825,0.0,0.0,0.0,0.0
2977,0.0,0.8586956521739131,0.1036231884057971,0.0,0.0,0.0,0.0
2978,0.0,0.8586956521739131,0.10507246376811594,0.0,0.0,0.0,0.0
2979,0.0,0.8586956521739131,0.10652173913043478,0.0,0.0,0.0,0.0
2980,0.0,0.8586956521739131,0.10797101449275362,0.0,0.0,0.0,0.0
2981,0.0,0.8586956521739131,0.10942028985507246,0.0,0.0,0.0,0.0
2982,0.0,0.8586956521739131,0.1108695652173913,0.0,0.0,0.0,0.0
2983,0.0,0.8586956521739131,0.11231884057971014,0.0,0.0,0.0,0.0
2984,0.0,0.8586956521739131,0.11376811594202899,0.0,0.0,0.0,0.0
2985,0.0,0.8586956521739131,0.11521739130434781,0.0,0.0,0.0,0.0
2986,0.0,0.8586956521739131,0.11666666666666665,0.0,0.0,0.0,0.0
2987,0.0,0.8586956521739131,0.1181159420289855,0.0,0.0,0.0,0.0
2988,0.0,0.8586956521739131,0.11956521739130434,0.0,0.0,0.0,0.0
2989,0.0,0.8586956521739131,0.12101449275362318,0.0,0.0,0.0,0.0
2990,0.0,0.8586956521739131,0.12246376811594202,0.0,0.0,0.0,0.0
2991,0.0,0.8586956521739131,0.12391304347826086,0.0,0.0,0.0,0.0
2992,0.0,0.8586956521739131,0.1253623188405797,0.0,0.0,0.0,0.0
2993,0.0,0.8586956521739131,0.12681159420289856,0.0,0.0,0.0,0.0
2994,0.0,0.8586956521739131,0.12826086956521737,0.0,0.0,0.0,0.0
2995,0.0,0.8586956521739131,0.12971014492753624,0.0,0.0,0.0,0.0
2996,0.0,0.8586956521739131,0.13115942028985506,0.0,0.0,0.0,0.0
2997,0.0,0.8586956521739131,0.13260869565217392,0.0,0.0,0.0,0.0
2998,0.0,0.8586956521739131,0.13405797101449274,0.0,0.0,0.0,0.0
2999,0.0,0.8586956521739131,0.13550724637681158,0.0,0.0,0.0,0.0
3000,0.0,0.8586956521739131,0.13695652173913042,0.0,0.0,0.0,0.0
3001,0.0,0.8586956521739131,0.13840579710144926,0.0,0.0,0.0,0.0
3002,0.0,0.8586956521739131,0.1398550724637681,0.0,0.0,0.0,0.0
3003,0.0,0.8586956521739131,0.14130434782608695,0.0,0.0,0.0,0.0
3004,0.0,0.8586956521739131,0.1427536231884058,0.0,0.0,0.0,0.0
3005,0.0,0.8586956521739131,0.14420289855072463,0.0,0.0,0.0,0.0
3006,0.0,0.8586956521739131,0.14565217391304347,0.0,0.0,0.0,0.0
3007,0.0,0.8586956521739131,0.1471014492753623,0.0,0.0,0.0,0.0
3008,0.0,0.8586956521739131,0.14855072463768115,0.0,0.0,0.0,0.0
3009,0.0,0.8586956521739131,0.15,0.0,0.0,0.0,0.0
3010,0.0,0.8731884057971014,0.05,0.0,0.0,0.0,0.0
3011,0.0,0.8731884057971014,0.051449275362318844,0.0,0.0,0.0,0.0
3012,0.0,0.8731884057971014,0.052898550724637686,0.0,0.0,0.0,0.0
3013,0.0,0.8731884057971014,0.05434782608695653,0.0,0.0,0.0,0.0
3014,0.0,0.8731884057971014,0.05579710144927536,0.0,0.0,0.0,0.0
3015,0.0,0.8731884057971014,0.0572463768115942,0.0,0.0,0.0,0.0
3016,0.0,0.8731884057971014,0.058695652173913045,0.0,0.0,0.0,0.0
3017,0.0,0.8731884057971014,0.060144927536231886,0.0,0.0,0.0,0.0
3018,0.0,0.8731884057971014,0.06159420289855073,0.0,0.0,0.0,0.0
3019,0.0,0.8731884057971014,0.06304347826086956,0.0,0.0,0.0,0.0
3020,0.0,0.8731884057971014,0.0644927536231884,0.0,0.0,0.0,0.0
3021,0.0,0.8731884057971014,0.06594202898550725,0.0,0.0,0.0,0.0
3022,0.0,0.8731884057971014,0.06739130434782609,0.0,0.0,0.0,0.0
3023,0.0,0.8731884057971014,0.06884057971014493,0.0,0.0,0.0,0.0
3024,0.0,0.8731884057971014,0.07028985507246377,0.0,0.0,0.0,0.0
3025,0.0,0.8731884057971014,0.07173913043478261,0.0,0.0,0.0,0.0
3026,0.0,0.8731884057971014,0.07318840579710145,0.0,0.0,0.0,0.0
3027,0.0,0.8731884057971014,0.0746376811594203,0.0,0.0,0.0,0.0
3028,0.0,0.8731884057971014,0.07608695652173914,0.0,0.0,0.0,0.0
3029,0.0,0.8731884057971014,0.07753623188405798,0.0,0.0,0.0,0.0
3030,0.0,0.8731884057971014,0.07898550724637682,0.0,0.0,0.0,0.0
3031,0.0,0.8731884057971014,0.08043478260869565,0.0,0.0,0.0,0.0
3032,0.0,0.8731884057971014,0.0818840579710145,0.0,0.0,0.0,0.0
3033,0.0,0.8731884057971014,0.08333333333333333,0.0,0.0,0.0,0.0
3034,0.0,0.8731884057971014,0.08478260869565217,62.04130019945736,0.5978061602714763,54.965743604544,0.5659461642105814
3035,0.0,0.8731884057971014,0.08623188405797101,52.75081795657207,0.5978190389780349,50.37010600426484,0.5670673710593364
3036,0.0,0.8731884057971014,0.08768115942028985,48.69856852785274,0.5978263280758986,47.92543921143536,0.567604531111246
3037,0.0,0.8731884057971014,0.0891304347826087,46.41363975472109,0.5978319206741423,46.34473815924429,0.5679278174228773
3038,0.0,0.8731884057971014,0.09057971014492754,45.09166108717259,0.5978345504859273,45.28095516945602,0.568101313140857
3039,0.0,0.8731884057971014,0.09202898550724636,44.440308178354805,0.5978313700548101,44.58635082335541,0.5681618999151723
3040,0.0,0.8731884057971014,0.0934782608695652,44.34274110221859,0.5978334921813625,44.19250268291093,0.5681445588360481
3041,0.0,0.8731884057971014,0.09492753623188405,44.795734075258885,0.5978378312616603,44.0662452913642,0.5680427812300769
3042,0.0,0.8731884057971014,0.09637681159420289,45.89618702194668,0.5978294617927498,44.203632696057156,0.5678549988680637
3043,0.0,0.8731884057971014,0.09782608695652173,47.921987429044364,0.5978249390256997,44.6276600366201,0.5675619758913473
3044,0.0,0.8731884057971014,0.09927536231884057,51.66691651983562,0.5978166196983448,45.42838904405981,0.567131129018648
3045,0.0,0.8731884057971014,0.10072463768115941,60.84958267300194,0.5978131892588798,46.83187792820004,0.5664947217217622
3046,0.0,0.8731884057971014,0.10217391304347825,0.0,0.0,49.983395569478205,0.5650433979188897
3047,0.0,0.8731884057971014,0.1036231884057971,0.0,0.0,0.0,0.0
3048,0.0,0.8731884057971014,0.10507246376811594,0.0,0.0,0.0,0.0
3049,0.0,0.8731884057971014,0.10652173913043478,0.0,0.0,0.0,0.0
3050,0.0,0.8731884057971014,0.10797101449275362,0.0,0.0,0.0,0.0
3051,0.0,0.8731884057971014,0.10942028985507246,0.0,0.0,0.0,0.0
3052,0.0,0.8731884057971014,0.1108695652173913,0.0,0.0,0.0,0.0
3053,0.0,0.8731884057971014,0.11231884057971014,0.0,0.0,0.0,0.0
3054,0.0,0.8731884057971014,0.11376811594202899,0.0,0.0,0.0,0.0
3055,0.0,0.8731884057971014,0.11521739130434781,0.0,0.0,0.0,0.0
3056,0.0,0.8731884057971014,0.11666666666666665,0.0,0.0,0.0,0.0
3057,0.0,0.8731884057971014,0.1181159420289855,0.0,0.0,0.0,0.0
3058,0.0,0.8731884057971014,0.11956521739130434,0.0,0.0,0.0,0.0
3059,0.0,0.8731884057971014,0.12101449275362318,0.0,0.0,0.0,0.0
3060,0.0,0.8731884057971014,0.12246376811594202,0.0,0.0,0.0,0.0
3061,0.0,0.8731884057971014,0.12391304347826086,0.0,0.0,0.0,0.0
3062,0.0,0.8731884057971014,0.1253623188405797,0.0,0.0,0.0,0.0
3063,0.0,0.8731884057971014,0.12681159420289856,0.0,0.0,0.0,0.0
